receita,cod_ap,cod_municipio,feature_03,feature_04,feature_06,feature_07,feature_08,feature_09,feature_10,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18
25573.5,2103604003002,2103604,0,30.6,3,0.122904062442635,0.11599713262136802,14.13290817,1.5668823741401698,100.0,86.9,100.0,100.0,91.05,90.5
34965.86333333334,3129806003006,3129806,0,22.81,5,0.107871270969554,0.10426105196934801,58.48383552,1.15026484848136,100.0,86.9,100.0,100.0,91.05,90.5
31398.19,3129806003006,3129806,0,22.81,5,0.107871270969554,0.10426105196934801,58.48383552,1.15026484848136,100.0,86.9,100.0,100.0,91.05,90.5
34159.02333333334,2907301001001,2907301,0,24.52,2,0.104162103532515,0.0878070999373564,6.06784079,3.66488309022942,100.0,86.9,100.0,100.0,91.05,90.5
33619.030000000006,2907301001001,2907301,0,24.52,2,0.104162103532515,0.0878070999373564,6.06784079,3.66488309022942,100.0,86.9,100.0,100.0,91.05,90.5
175824.39666666664,3541000005001,3541000,0,35.87,6,0.16728186212309398,0.16072041411994198,147.21744963,2.3390953047674103,100.0,90.0,0.0,100.0,73.0,85.4
173663.04333333333,3541000005001,3541000,0,35.87,6,0.16728186212309398,0.16072041411994198,147.21744963,2.3390953047674103,100.0,90.0,0.0,100.0,73.0,85.4
51311.736666666664,2803500003004,2803500,0,10.8,1,0.28667952337586405,0.256087471514499,24.00477257,1.95585632279453,100.0,86.9,100.0,100.0,91.05,90.5
41777.25333333333,2803500003004,2803500,0,10.8,1,0.28667952337586405,0.256087471514499,24.00477257,1.95585632279453,100.0,86.9,100.0,100.0,91.05,90.5
38053.47666666666,3302858003007,3302858,0,33.05,2,0.0983988290578631,0.0894600495753896,48.09729256,0.585648107478141,100.0,86.9,100.0,100.0,91.05,90.5
28327.803333333333,3302858003007,3302858,0,33.05,2,0.0983988290578631,0.0894600495753896,48.09729256,0.585648107478141,100.0,86.9,100.0,100.0,91.05,90.5
69568.42666666665,2412609001001,2412609,0,25.0,2,0.16889200602597002,0.16893622071047903,5.51420008,5.80080051047045,86.3,88.8,0.0,100.0,70.4,73.8
92508.41333333333,2412609001001,2412609,0,25.0,2,0.16889200602597002,0.16893622071047903,5.51420008,5.80080051047045,86.3,88.8,0.0,100.0,70.4,73.8
110581.42666666668,2919504003002,2919504,0,54.0,6,0.352100960184466,0.304604859057292,8.79745947,2.17226023677637,65.4,75.0,100.0,100.0,63.5,73.7
79871.91333333333,2919504003002,2919504,0,54.0,6,0.352100960184466,0.304604859057292,8.79745947,2.17226023677637,65.4,75.0,100.0,100.0,63.5,73.7
82513.84,4304507003003,4304507,0,32.01,9,0.18878349940585998,0.19471789232421696,7.10818298,1.7920825791652502,100.0,86.9,100.0,100.0,91.05,90.5
84808.22000000002,4304507003003,4304507,0,32.01,9,0.18878349940585998,0.19471789232421696,7.10818298,1.7920825791652502,100.0,86.9,100.0,100.0,91.05,90.5
28719.170000000002,-1,-1,1,33.75,2,0.16889200602597002,0.16893622071047903,4.06207209,4.51365380275333,100.0,86.9,100.0,100.0,91.05,90.5
22133.58666666667,-1,-1,1,33.75,2,0.16889200602597002,0.16893622071047903,4.06207209,4.51365380275333,100.0,86.9,100.0,100.0,91.05,90.5
117002.48333333332,1504208005001,1504208,0,46.72,6,0.21002069491096698,0.19283580312892198,94.67133016,2.2893336131407795,66.3,97.5,100.0,100.0,99.4,91.0
93282.56333333334,1504208005001,1504208,0,46.72,6,0.21002069491096698,0.19283580312892198,94.67133016,2.2893336131407795,66.3,97.5,100.0,100.0,99.4,91.0
73010.92333333332,1503804003002,1503804,0,32.58,4,0.15665757837440697,0.149828025429274,20.02390344,1.7855229796807501,100.0,86.9,100.0,100.0,91.05,90.5
71098.82666666666,1503804003002,1503804,0,32.58,4,0.15665757837440697,0.149828025429274,20.02390344,1.7855229796807501,100.0,86.9,100.0,100.0,91.05,90.5
103001.23000000003,-1,-1,0,43.3,4,0.21002069491096698,0.19283580312892198,94.67133016,2.2893336131407795,100.0,86.9,100.0,100.0,91.05,90.5
73441.33666666668,-1,-1,0,43.3,4,0.21002069491096698,0.19283580312892198,94.67133016,2.2893336131407795,100.0,86.9,100.0,100.0,91.05,90.5
124678.45333333332,3550308005040,3550308,1,41.21,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
136984.6,3550308005040,3550308,1,41.21,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
116179.15333333334,4307906003002,4307906,0,35.46,8,0.10822863403399902,0.10836318603893301,30.77997688,2.91706776348415,100.0,87.6,100.0,100.0,97.2,97.0
117759.84333333332,4307906003002,4307906,0,35.46,8,0.10822863403399902,0.10836318603893301,30.77997688,2.91706776348415,100.0,87.6,100.0,100.0,97.2,97.0
55206.14333333333,2414506001001,2414506,0,22.2,3,0.20516951587687998,0.191001839114313,3.89678084,9.22934933087217,100.0,86.9,100.0,100.0,91.05,90.5
46905.590000000004,2414506001001,2414506,0,22.2,3,0.20516951587687998,0.191001839114313,3.89678084,9.22934933087217,100.0,86.9,100.0,100.0,91.05,90.5
59146.78666666666,3301009005001,3301009,0,22.87,3,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
59437.786666666674,3301009005001,3301009,0,22.87,3,0.19817750386437502,0.18171278274924102,151.89630480000002,1.6529950203525001,100.0,86.9,100.0,100.0,91.05,90.5
97930.24666666666,4113700005006,4113700,0,29.91,3,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,100.0,86.9,100.0,100.0,91.05,90.5
98139.22333333333,4113700005006,4113700,0,29.91,3,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,100.0,86.9,100.0,100.0,91.05,90.5
96998.54999999999,2301208001001,2301208,0,21.6,7,0.25231518415475396,0.21261734452990197,5.17337862,3.8264329991581802,100.0,86.9,100.0,100.0,91.05,90.5
71054.12333333334,2301208001001,2301208,0,21.6,7,0.25231518415475396,0.21261734452990197,5.17337862,3.8264329991581802,100.0,86.9,100.0,100.0,91.05,90.5
34286.81666666667,3537008001001,3537008,0,30.02,3,0.16976826935373998,0.17519799119341198,5.33702522,6.05436822667555,100.0,86.9,100.0,100.0,91.05,90.5
38521.700000000004,3537008001001,3537008,0,30.02,3,0.16976826935373998,0.17519799119341198,5.33702522,6.05436822667555,100.0,86.9,100.0,100.0,91.05,90.5
59979.12666666667,3505500003003,3505500,0,32.39,4,0.15342974498367098,0.15226493382725698,56.87166274,2.5158709525926,100.0,86.9,100.0,100.0,91.05,90.5
58679.719999999994,3505500003003,3505500,0,32.39,4,0.15342974498367098,0.15226493382725698,56.87166274,2.5158709525926,100.0,86.9,100.0,100.0,91.05,90.5
31558.333333333332,4126801001001,4126801,1,22.0,1,0.159553623134512,0.15900499668440501,5.07758504,6.36780438104941,100.0,86.9,100.0,100.0,91.05,90.5
32779.03,4126801001001,4126801,1,22.0,1,0.159553623134512,0.15900499668440501,5.07758504,6.36780438104941,100.0,86.9,100.0,100.0,91.05,90.5
170140.92333333334,3524303003002,3524303,0,58.0,4,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,100.0,77.8,0.0,100.0,44.1,72.8
133573.59,3524303003002,3524303,0,58.0,4,0.217695383616102,0.216985312284916,41.10695679,2.63782643102084,100.0,77.8,0.0,100.0,44.1,72.8
99730.96333333332,2408102004003,2408102,0,35.7,4,0.17812525200506102,0.17387936240557902,507.85469052,2.6438179489950002,94.8,86.9,100.0,100.0,77.6,88.7
107118.51666666668,2408102004003,2408102,0,35.7,4,0.17812525200506102,0.17387936240557902,507.85469052,2.6438179489950002,94.8,86.9,100.0,100.0,77.6,88.7
40395.786666666674,3105905001001,3105905,0,24.63,2,0.0981270024057738,0.0954534287523893,5.9843201,4.83255207074856,100.0,86.9,100.0,100.0,91.05,90.5
38957.18333333333,3105905001001,3105905,0,24.63,2,0.0981270024057738,0.0954534287523893,5.9843201,4.83255207074856,100.0,86.9,100.0,100.0,91.05,90.5
60240.26000000001,4100509001001,4100509,0,21.12,2,0.23814256134757397,0.239869785200135,6.258588099999999,4.59896983075791,100.0,86.9,100.0,100.0,91.05,90.5
55011.23666666667,4100509001001,4100509,0,21.12,2,0.23814256134757397,0.239869785200135,6.258588099999999,4.59896983075791,100.0,86.9,100.0,100.0,91.05,90.5
109208.09999999999,3122306005001,3122306,0,51.7,9,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,100.0,86.9,100.0,100.0,91.05,90.5
113801.5,3122306005001,3122306,0,51.7,9,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,100.0,86.9,100.0,100.0,91.05,90.5
37956.52,5205109003004,5205109,0,23.85,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,100.0,86.9,100.0,100.0,91.05,90.5
42338.123333333344,5205109003004,5205109,0,23.85,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,100.0,86.9,100.0,100.0,91.05,90.5
59154.613333333335,2109007001001,2109007,0,36.0,3,0.16856954690688403,0.16597376490698598,7.31325706,4.30237060620402,100.0,89.2,100.0,100.0,68.6,86.7
55354.223333333335,2109007001001,2109007,0,36.0,3,0.16856954690688403,0.16597376490698598,7.31325706,4.30237060620402,100.0,89.2,100.0,100.0,68.6,86.7
158779.86666666667,5002704005003,5002704,0,35.25,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,99.6,76.9,100.0,100.0,59.8,81.4
125199.68333333335,5002704005003,5002704,0,35.25,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,99.6,76.9,100.0,100.0,59.8,81.4
30319.22666666667,3515152001001,3515152,0,33.15,2,0.15808907565882901,0.157177795331244,5.91529373,5.3731664069636205,100.0,86.9,100.0,100.0,91.05,90.5
32223.583333333332,3515152001001,3515152,0,33.15,2,0.15808907565882901,0.157177795331244,5.91529373,5.3731664069636205,100.0,86.9,100.0,100.0,91.05,90.5
58603.35333333334,3523404003004,3523404,0,35.8,6,0.17845901846104,0.174987368965328,47.7509339,2.6482115744500496,100.0,86.9,100.0,100.0,91.05,90.5
79175.20666666667,3523404003004,3523404,0,35.8,6,0.17845901846104,0.174987368965328,47.7509339,2.6482115744500496,100.0,86.9,100.0,100.0,91.05,90.5
62672.53333333333,3550308005107,3550308,1,12.0,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
63266.06666666667,3550308005107,3550308,1,12.0,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
118294.89,2305233003002,2305233,0,23.93,5,0.168470984588148,0.15172341717643698,22.75851455,1.57815828927641,100.0,86.9,100.0,100.0,91.05,90.5
94331.92,2305233003002,2305233,0,23.93,5,0.168470984588148,0.15172341717643698,22.75851455,1.57815828927641,100.0,86.9,100.0,100.0,91.05,90.5
127089.94333333331,2930709003005,2930709,0,30.43,15,0.10796294040054699,0.0966270999964763,46.75769489,1.5014789567724198,100.0,92.7,100.0,100.0,96.5,97.6
107334.26000000001,2930709003005,2930709,0,30.43,15,0.10796294040054699,0.0966270999964763,46.75769489,1.5014789567724198,100.0,92.7,100.0,100.0,96.5,97.6
137243.3866666667,2606200003002,2606200,0,39.87,6,0.14397880903003502,0.16393313807995902,26.89648393,1.27197333943881,100.0,86.9,100.0,100.0,91.05,90.5
140311.03333333335,2606200003002,2606200,0,39.87,6,0.14397880903003502,0.16393313807995902,26.89648393,1.27197333943881,100.0,86.9,100.0,100.0,91.05,90.5
34867.51,3516002001001,3516002,0,28.52,2,0.229763458681685,0.21513056751749102,4.98144505,7.142857142857139,100.0,86.9,100.0,100.0,91.05,90.5
30947.58666666667,3516002001001,3516002,0,28.52,2,0.229763458681685,0.21513056751749102,4.98144505,7.142857142857139,100.0,86.9,100.0,100.0,91.05,90.5
28994.456666666665,3111002001001,3111002,0,20.9,4,0.17982119782298397,0.17136031741806898,3.89991302,4.67464472700075,100.0,86.9,100.0,100.0,91.05,90.5
30378.853333333333,3111002001001,3111002,0,20.9,4,0.17982119782298397,0.17136031741806898,3.89991302,4.67464472700075,100.0,86.9,100.0,100.0,91.05,90.5
171841.63999999998,3518800005003,3518800,0,32.89,5,0.208766597327068,0.20454290622445698,551.93508231,1.1322626154813502,100.0,93.7,83.3,100.0,85.6,93.2
169871.91333333333,3518800005003,3518800,0,32.89,5,0.208766597327068,0.20454290622445698,551.93508231,1.1322626154813502,100.0,93.7,83.3,100.0,85.6,93.2
26897.030000000002,2313955001001,2313955,0,21.02,3,0.146195373797608,0.127290327598246,5.6624405,5.51389501543891,100.0,86.9,100.0,100.0,91.05,90.5
22530.72,2313955001001,2313955,0,21.02,3,0.146195373797608,0.127290327598246,5.6624405,5.51389501543891,100.0,86.9,100.0,100.0,91.05,90.5
116441.83999999998,3550308005226,3550308,1,37.44,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,85.0,93.8,0.0,100.0,100.0,91.8
115357.45666666662,3550308005226,3550308,1,37.44,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,85.0,93.8,0.0,100.0,100.0,91.8
89996.32666666666,3548500005006,3548500,0,21.46,5,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,100.0,86.9,100.0,100.0,91.05,90.5
91202.09000000001,3548500005006,3548500,0,21.46,5,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,100.0,86.9,100.0,100.0,91.05,90.5
52942.619999999995,5107305001001,5107305,0,19.89,2,0.264411368308677,0.231500509689269,6.4667139,5.248792777661139,100.0,86.9,100.0,100.0,91.05,90.5
50066.99333333334,5107305001001,5107305,0,19.89,2,0.264411368308677,0.231500509689269,6.4667139,5.248792777661139,100.0,86.9,100.0,100.0,91.05,90.5
56038.289999999986,3529302003003,3529302,0,26.68,2,0.183696638072003,0.18760963909243103,34.25466865,3.6837387492478997,100.0,86.9,100.0,100.0,91.05,90.5
58335.636666666665,3529302003003,3529302,0,26.68,2,0.183696638072003,0.18760963909243103,34.25466865,3.6837387492478997,100.0,86.9,100.0,100.0,91.05,90.5
77641.15666666666,3552205005018,3552205,1,38.3,4,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,62.0,83.8,100.0,50.0,23.5,51.9
71383.43333333333,3552205005018,3552205,1,38.3,4,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,62.0,83.8,100.0,50.0,23.5,51.9
45017.503333333334,2906808003002,2906808,0,21.0,2,0.164844900217686,0.143483467462737,4.49448756,2.83808712927487,100.0,86.9,100.0,100.0,91.05,90.5
44032.09666666667,2906808003002,2906808,0,21.0,2,0.164844900217686,0.143483467462737,4.49448756,2.83808712927487,100.0,86.9,100.0,100.0,91.05,90.5
131969.25666666668,3122306005002,3122306,0,40.0,5,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,100.0,86.6,100.0,100.0,71.6,79.3
144501.07666666663,3122306005002,3122306,0,40.0,5,0.141730364699942,0.137759025489549,101.38795507,2.16592736345994,100.0,86.6,100.0,100.0,71.6,79.3
129973.11333333333,2108207003002,2108207,0,27.5,7,0.149531145868204,0.159541372004647,12.01425969,2.5969978704617502,100.0,86.9,100.0,100.0,91.05,90.5
134757.97666666665,2108207003002,2108207,0,27.5,7,0.149531145868204,0.159541372004647,12.01425969,2.5969978704617502,100.0,86.9,100.0,100.0,91.05,90.5
42909.57666666667,4311205001001,4311205,0,31.47,2,0.21307441621683,0.212055193624702,5.17920531,4.9870337123479,100.0,86.9,100.0,100.0,91.05,90.5
40671.399999999994,4311205001001,4311205,0,31.47,2,0.21307441621683,0.212055193624702,5.17920531,4.9870337123479,100.0,86.9,100.0,100.0,91.05,90.5
53841.64666666666,-1,-1,0,35.4,3,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,100.0,86.9,100.0,100.0,91.05,90.5
57536.36000000001,-1,-1,0,35.4,3,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,100.0,86.9,100.0,100.0,91.05,90.5
116815.44666666666,2111300005027,2111300,0,32.28,3,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,100.0,84.9,0.0,100.0,74.3,85.0
100925.60000000002,2111300005027,2111300,0,32.28,3,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,100.0,84.9,0.0,100.0,74.3,85.0
63304.66333333333,2203503001001,2203503,0,25.42,4,0.154431245154741,0.15507830968218697,4.62688835,6.929046563192901,100.0,86.9,100.0,100.0,91.05,90.5
57634.89333333333,2203503001001,2203503,0,25.42,4,0.154431245154741,0.15507830968218697,4.62688835,6.929046563192901,100.0,86.9,100.0,100.0,91.05,90.5
306886.24999999994,3550308005070,3550308,1,49.72,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,87.5,0.0,100.0,70.6,84.2
301185.9733333332,3550308005070,3550308,1,49.72,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,87.5,0.0,100.0,70.6,84.2
117644.59666666664,3529005005004,3529005,0,54.26,3,0.20066149776019604,0.201697063810708,101.77071788,5.603303362844059,100.0,86.9,100.0,100.0,91.05,90.5
108802.64000000001,3529005005004,3529005,0,54.26,3,0.20066149776019604,0.201697063810708,101.77071788,5.603303362844059,100.0,86.9,100.0,100.0,91.05,90.5
71721.95666666667,4309308003001,4309308,0,24.9,3,0.116197735939536,0.117093552085394,42.66198706,2.01961041715053,100.0,86.9,100.0,100.0,91.05,90.5
61385.28,4309308003001,4309308,0,24.9,3,0.116197735939536,0.117093552085394,42.66198706,2.01961041715053,100.0,86.9,100.0,100.0,91.05,90.5
41246.986666666664,1302603005030,1302603,1,30.3,3,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
41127.613333333335,1302603005030,1302603,1,30.3,3,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
74476.48333333334,4318804003002,4318804,0,31.33,4,0.18878349940585998,0.19471789232421696,9.20741027,2.24512247143082,100.0,86.9,100.0,100.0,91.05,90.5
70734.27666666667,4318804003002,4318804,0,31.33,4,0.18878349940585998,0.19471789232421696,9.20741027,2.24512247143082,100.0,86.9,100.0,100.0,91.05,90.5
44993.68333333334,2602308003001,2602308,1,28.04,2,0.09465288044871001,0.10230888901108301,11.15462222,2.62508531527275,100.0,86.9,100.0,100.0,91.05,90.5
42716.473333333335,2602308003001,2602308,1,28.04,2,0.09465288044871001,0.10230888901108301,11.15462222,2.62508531527275,100.0,86.9,100.0,100.0,91.05,90.5
59328.280000000006,3531407001001,3531407,0,36.1,2,0.172998244942996,0.16843985617457002,10.96235696,8.383283732237919,100.0,86.9,100.0,100.0,91.05,90.5
68651.33333333334,3531407001001,3531407,0,36.1,2,0.172998244942996,0.16843985617457002,10.96235696,8.383283732237919,100.0,86.9,100.0,100.0,91.05,90.5
106625.13,2806008001001,2806008,0,33.26,7,0.368219432301126,0.3700942767327461,5.88782383,10.8920596884871,100.0,100.0,100.0,100.0,99.7,99.9
116127.83,2806008001001,2806008,0,33.26,7,0.368219432301126,0.3700942767327461,5.88782383,10.8920596884871,100.0,100.0,100.0,100.0,99.7,99.9
51407.37666666667,3105608003006,3105608,0,26.16,3,0.0981270024057738,0.0954534287523893,44.60095062,2.2234739557084002,100.0,86.9,100.0,100.0,91.05,90.5
61766.543333333335,3105608003006,3105608,0,26.16,3,0.0981270024057738,0.0954534287523893,44.60095062,2.2234739557084002,100.0,86.9,100.0,100.0,91.05,90.5
210137.6499999999,3301702005010,3301702,0,68.9,8,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,100.0,0.0,66.7,100.0,88.1,71.6
178439.00999999998,3301702005010,3301702,0,68.9,8,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,100.0,0.0,66.7,100.0,88.1,71.6
69073.68999999999,1302603005003,1302603,1,41.48,4,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
69824.87,1302603005003,1302603,1,41.48,4,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
78595.18,1302603005008,1302603,1,29.34,7,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
68898.8,1302603005008,1302603,1,29.34,7,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,100.0,86.9,100.0,100.0,91.05,90.5
88889.42666666668,3305109005001,3305109,0,22.26,4,0.0983988290578631,0.0894600495753896,135.68439966,0.8683853459972859,100.0,86.9,100.0,100.0,91.05,90.5
82348.12666666666,3305109005001,3305109,0,22.26,4,0.0983988290578631,0.0894600495753896,135.68439966,0.8683853459972859,100.0,86.9,100.0,100.0,91.05,90.5
197387.96333333335,2601904003002,2601904,0,40.0,6,0.14626404420929,0.152495377116875,24.86327832,1.65601298314179,100.0,86.9,100.0,100.0,91.05,90.5
156342.05333333334,2601904003002,2601904,0,40.0,6,0.14626404420929,0.152495377116875,24.86327832,1.65601298314179,100.0,86.9,100.0,100.0,91.05,90.5
182886.17,5002704005007,5002704,0,45.8,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,71.8,76.5,100.0,50.0,50.5,62.9
185780.1466666666,5002704005007,5002704,0,45.8,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,71.8,76.5,100.0,50.0,50.5,62.9
92736.22333333334,3303906005001,3303906,0,31.0,7,0.0895028255943415,0.0793153901003084,129.67293758,2.68328514600425,100.0,86.9,100.0,100.0,91.05,90.5
88191.12333333334,3303906005001,3303906,0,31.0,7,0.0895028255943415,0.0793153901003084,129.67293758,2.68328514600425,100.0,86.9,100.0,100.0,91.05,90.5
61723.10333333333,3118601005003,3118601,0,36.53,3,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,100.0,86.9,100.0,100.0,91.05,90.5
61318.590000000004,3118601005003,3118601,0,36.53,3,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,100.0,86.9,100.0,100.0,91.05,90.5
29983.343333333334,3509502005007,3509502,1,23.9,2,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,100.0,86.9,100.0,100.0,91.05,90.5
32473.52,3509502005007,3509502,1,23.9,2,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,100.0,86.9,100.0,100.0,91.05,90.5
86867.82666666668,3106200005043,3106200,1,33.68,5,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,100.0,86.9,100.0,100.0,91.05,90.5
106588.54333333333,3106200005043,3106200,1,33.68,5,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,100.0,86.9,100.0,100.0,91.05,90.5
113035.54333333333,3552502005001,3552502,0,40.31,6,0.21676335025073104,0.21158341309842102,102.97508486,2.10319685922602,100.0,72.5,33.3,100.0,35.4,70.5
130848.27000000002,3552502005001,3552502,0,40.31,6,0.21676335025073104,0.21158341309842102,102.97508486,2.10319685922602,100.0,72.5,33.3,100.0,35.4,70.5
173508.15333333335,4125506005001,4125506,1,63.58,6,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,100.0,73.8,100.0,100.0,71.4,85.2
172964.49333333332,4125506005001,4125506,1,63.58,6,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,100.0,73.8,100.0,100.0,71.4,85.2
85125.38,3162500003003,3162500,0,28.22,4,0.137608009483738,0.14077922859238598,31.62348379,2.23768712658596,100.0,86.9,100.0,100.0,91.05,90.5
91678.02,3162500003003,3162500,0,28.22,4,0.137608009483738,0.14077922859238598,31.62348379,2.23768712658596,100.0,86.9,100.0,100.0,91.05,90.5
56892.369999999995,2803005003001,2803005,0,31.0,4,0.18688858857237697,0.17713642124175102,8.24076185,4.830451164138731,100.0,86.9,100.0,100.0,91.05,90.5
50524.29666666667,2803005003001,2803005,0,31.0,4,0.18688858857237697,0.17713642124175102,8.24076185,4.830451164138731,100.0,86.9,100.0,100.0,91.05,90.5
125400.24333333335,4104808005013,4104808,1,41.35,3,0.150747203241422,0.15963980073835402,137.2950543,1.9182934861147498,100.0,86.9,100.0,100.0,91.05,90.5
113281.91333333333,4104808005013,4104808,1,41.35,3,0.150747203241422,0.15963980073835402,137.2950543,1.9182934861147498,100.0,86.9,100.0,100.0,91.05,90.5
76575.21,3550308005036,3550308,1,36.92,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
84468.83,3550308005036,3550308,1,36.92,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
128917.35666666664,3550308005184,3550308,1,31.62,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,74.5,90.6,100.0,100.0,73.1,83.0
143627.98333333337,3550308005184,3550308,1,31.62,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,74.5,90.6,100.0,100.0,73.1,83.0
82228.24333333335,3550308005077,3550308,1,35.15,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
78971.49,3550308005077,3550308,1,35.15,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,100.0,86.9,100.0,100.0,91.05,90.5
372085.87999999983,1100205004003,1100205,1,59.91,13,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,100.0,83.1,100.0,100.0,98.5,96.7
306612.1733333331,1100205004003,1100205,1,59.91,13,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,100.0,83.1,100.0,100.0,98.5,96.7
27675.723333333328,3305752003001,3305752,0,20.35,1,0.0983988290578631,0.0894600495753896,7.35630739,3.0839449824215097,100.0,86.9,100.0,100.0,91.05,90.5
27959.51,3305752003001,3305752,0,20.35,1,0.0983988290578631,0.0894600495753896,7.35630739,3.0839449824215097,100.0,86.9,100.0,100.0,91.05,90.5
9885.13,3509700003001,3509700,0,7.0,2,0.134353647289834,0.136028353687204,20.56540526,3.9329819869425,100.0,86.9,100.0,100.0,91.05,90.5
7725.490000000001,3509700003001,3509700,0,7.0,2,0.134353647289834,0.136028353687204,20.56540526,3.9329819869425,100.0,86.9,100.0,100.0,91.05,90.5
37865.036666666674,3529708001001,3529708,0,26.17,2,0.167411950555478,0.162652270695002,8.17011013,4.60235640648012,100.0,86.9,100.0,100.0,91.05,90.5
42441.06333333333,3529708001001,3529708,0,26.17,2,0.167411950555478,0.162652270695002,8.17011013,4.60235640648012,100.0,86.9,100.0,100.0,91.05,90.5
33876.66333333334,2102804001001,2102804,0,25.19,3,0.16856954690688403,0.16597376490698598,6.14493571,4.19006117489315,100.0,86.9,100.0,100.0,91.05,90.5
35967.496666666666,2102804001001,2102804,0,25.19,3,0.16856954690688403,0.16597376490698598,6.14493571,4.19006117489315,100.0,86.9,100.0,100.0,91.05,90.5
235646.05666666655,3548500005005,3548500,0,30.16,8,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,88.5,84.0,100.0,75.0,97.5,89.4
256437.59666666653,3548500005005,3548500,0,30.16,8,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,88.5,84.0,100.0,75.0,97.5,89.4
104086.06999999999,3303906005001,3303906,0,29.0,5,0.0895028255943415,0.0793153901003084,129.67293758,2.68328514600425,100.0,86.9,100.0,100.0,91.05,90.5
111566.65999999999,3303906005001,3303906,0,29.0,5,0.0895028255943415,0.0793153901003084,129.67293758,2.68328514600425,100.0,86.9,100.0,100.0,91.05,90.5
50003.33666666666,1200401005002,1200401,0,35.54,6,0.227606622941496,0.22583496953327997,200.83501228,2.42882202131966,100.0,86.9,100.0,100.0,91.05,90.5
