cod_loja,mes,receita
2801,10,6754.990490797547
2801,11,9570.616012269944
2801,12,11164.539207317071
450,1,6048.859519230769
450,2,5239.119809523809
450,3,6402.715000000002
450,4,6278.546055045872
450,5,10358.0975
450,6,7890.33831775701
450,7,6164.541727272726
450,8,7662.959449541282
450,9,6514.81009090909
450,10,6914.160467289722
450,11,8260.026261682242
450,12,16048.725818181802
452,1,2866.7820987654327
452,2,2102.5402469135797
452,3,2316.6974999999998
452,4,2491.578181818182
452,5,4174.016835443037
452,6,3539.7414457831337
452,7,2500.748607594936
452,8,2864.442530120482
452,9,2305.5298765432085
452,10,2334.275061728395
452,11,4103.636463414635
452,12,5432.290602409637
1824,1,2866.7820987654327
1824,2,2102.5402469135797
1824,3,2316.6974999999998
1824,4,2491.578181818182
1824,5,4174.016835443037
1824,6,3539.7414457831337
1824,7,2500.748607594936
1824,8,2864.442530120482
1824,9,2305.5298765432085
1824,10,2334.275061728395
1824,11,4103.636463414635
1824,12,5432.290602409637
461,1,9577.25056701031
461,2,8117.462886597934
461,3,9424.256443298966
461,4,9661.065589743584
461,5,13123.722704081627
461,6,11357.337448979586
461,7,9259.719076923075
461,8,11673.435538461537
461,9,9713.386288659796
461,10,10107.589845360815
461,11,12081.157346938768
461,12,26448.731128205138
2954,1,9577.25056701031
2954,2,8117.462886597934
2954,3,9424.256443298966
2954,4,9661.065589743584
2954,5,13123.722704081627
2954,6,11357.337448979586
2954,7,9259.719076923075
2954,8,11673.435538461537
2954,9,9713.386288659796
2954,10,10107.589845360815
2954,11,12081.157346938768
2954,12,26448.731128205138
476,1,11283.880933734945
476,2,8908.326257485029
476,3,10504.818072289147
476,4,10896.636017964078
476,5,15948.92707831325
476,6,13217.597740963858
476,7,10331.602960725084
476,8,14190.889604863216
476,9,10740.677477203657
476,10,11334.278363636358
476,11,13718.534498480234
476,12,33004.1932080925
1570,1,11283.880933734945
1570,2,8908.326257485029
1570,3,10504.818072289147
1570,4,10896.636017964078
1570,5,15948.92707831325
1570,6,13217.597740963858
1570,7,10331.602960725084
1570,8,14190.889604863216
1570,9,10740.677477203657
1570,10,11334.278363636358
1570,11,13718.534498480234
1570,12,33004.1932080925
480,1,12380.230080321295
480,2,9535.005480000003
480,3,11420.773728129205
480,4,11825.472681258554
480,5,17740.703969780257
480,6,15812.75951153327
480,7,11923.812489795922
480,8,14137.24053424657
480,9,12320.811808219187
480,10,12802.168705234155
480,11,15523.411924629909
480,12,27820.785305291727
1036,1,12380.230080321295
1036,2,9535.005480000003
1036,3,11420.773728129205
1036,4,11825.472681258554
1036,5,17740.703969780257
1036,6,15812.75951153327
1036,7,11923.812489795922
1036,8,14137.24053424657
1036,9,12320.811808219187
1036,10,12802.168705234155
1036,11,15523.411924629909
1036,12,27820.785305291727
2050,1,12380.230080321295
2050,2,9535.005480000003
2050,3,11420.773728129205
2050,4,11825.472681258554
2050,5,17740.703969780257
2050,6,15812.75951153327
2050,7,11923.812489795922
2050,8,14137.24053424657
2050,9,12320.811808219187
2050,10,12802.168705234155
2050,11,15523.411924629909
2050,12,27820.785305291727
2116,1,12380.230080321295
2116,2,9535.005480000003
2116,3,11420.773728129205
2116,4,11825.472681258554
2116,5,17740.703969780257
2116,6,15812.75951153327
2116,7,11923.812489795922
2116,8,14137.24053424657
2116,9,12320.811808219187
2116,10,12802.168705234155
2116,11,15523.411924629909
2116,12,27820.785305291727
3674,1,12380.230080321295
3674,2,9535.005480000003
3674,3,11420.773728129205
3674,4,11825.472681258554
3674,5,17740.703969780257
3674,6,15812.75951153327
3674,7,11923.812489795922
3674,8,14137.24053424657
3674,9,12320.811808219187
3674,10,12802.168705234155
3674,11,15523.411924629909
3674,12,27820.785305291727
486,1,10478.667430747937
486,2,8703.055330606681
486,3,10475.208058583103
486,4,10159.604921715456
486,5,14802.172217659107
486,6,12260.479168384873
486,7,10559.303050729655
486,8,13407.229684499309
486,9,10200.755802640731
486,10,11013.954934346933
486,11,14934.88772822298
486,12,29732.563228238494
1949,1,10478.667430747937
1949,2,8703.055330606681
1949,3,10475.208058583103
1949,4,10159.604921715456
1949,5,14802.172217659107
1949,6,12260.479168384873
1949,7,10559.303050729655
1949,8,13407.229684499309
1949,9,10200.755802640731
1949,10,11013.954934346933
1949,11,14934.88772822298
1949,12,29732.563228238494
2177,1,10478.667430747937
2177,2,8703.055330606681
2177,3,10475.208058583103
2177,4,10159.604921715456
2177,5,14802.172217659107
2177,6,12260.479168384873
2177,7,10559.303050729655
2177,8,13407.229684499309
2177,9,10200.755802640731
2177,10,11013.954934346933
2177,11,14934.88772822298
2177,12,29732.563228238494
2181,1,10478.667430747937
2181,2,8703.055330606681
2181,3,10475.208058583103
2181,4,10159.604921715456
2181,5,14802.172217659107
2181,6,12260.479168384873
2181,7,10559.303050729655
2181,8,13407.229684499309
2181,9,10200.755802640731
2181,10,11013.954934346933
2181,11,14934.88772822298
2181,12,29732.563228238494
2193,1,10478.667430747937
2193,2,8703.055330606681
2193,3,10475.208058583103
2193,4,10159.604921715456
2193,5,14802.172217659107
2193,6,12260.479168384873
2193,7,10559.303050729655
2193,8,13407.229684499309
2193,9,10200.755802640731
2193,10,11013.954934346933
2193,11,14934.88772822298
2193,12,29732.563228238494
2195,1,10478.667430747937
2195,2,8703.055330606681
2195,3,10475.208058583103
2195,4,10159.604921715456
2195,5,14802.172217659107
2195,6,12260.479168384873
2195,7,10559.303050729655
2195,8,13407.229684499309
2195,9,10200.755802640731
2195,10,11013.954934346933
2195,11,14934.88772822298
2195,12,29732.563228238494
2207,1,10478.667430747937
2207,2,8703.055330606681
2207,3,10475.208058583103
2207,4,10159.604921715456
2207,5,14802.172217659107
2207,6,12260.479168384873
2207,7,10559.303050729655
2207,8,13407.229684499309
2207,9,10200.755802640731
2207,10,11013.954934346933
2207,11,14934.88772822298
2207,12,29732.563228238494
2513,1,10478.667430747937
2513,2,8703.055330606681
2513,3,10475.208058583103
2513,4,10159.604921715456
2513,5,14802.172217659107
2513,6,12260.479168384873
2513,7,10559.303050729655
2513,8,13407.229684499309
2513,9,10200.755802640731
2513,10,11013.954934346933
2513,11,14934.88772822298
2513,12,29732.563228238494
2562,1,10478.667430747937
2562,2,8703.055330606681
2562,3,10475.208058583103
2562,4,10159.604921715456
2562,5,14802.172217659107
2562,6,12260.479168384873
2562,7,10559.303050729655
2562,8,13407.229684499309
2562,9,10200.755802640731
2562,10,11013.954934346933
2562,11,14934.88772822298
2562,12,29732.563228238494
2700,1,10478.667430747937
2700,2,8703.055330606681
2700,3,10475.208058583103
2700,4,10159.604921715456
2700,5,14802.172217659107
2700,6,12260.479168384873
2700,7,10559.303050729655
2700,8,13407.229684499309
2700,9,10200.755802640731
2700,10,11013.954934346933
2700,11,14934.88772822298
2700,12,29732.563228238494
3164,1,10478.667430747937
3164,2,8703.055330606681
3164,3,10475.208058583103
3164,4,10159.604921715456
3164,5,14802.172217659107
3164,6,12260.479168384873
3164,7,10559.303050729655
3164,8,13407.229684499309
3164,9,10200.755802640731
3164,10,11013.954934346933
3164,11,14934.88772822298
3164,12,29732.563228238494
3168,1,10478.667430747937
3168,2,8703.055330606681
3168,3,10475.208058583103
3168,4,10159.604921715456
3168,5,14802.172217659107
3168,6,12260.479168384873
3168,7,10559.303050729655
3168,8,13407.229684499309
3168,9,10200.755802640731
3168,10,11013.954934346933
3168,11,14934.88772822298
3168,12,29732.563228238494
3478,1,10478.667430747937
3478,2,8703.055330606681
3478,3,10475.208058583103
3478,4,10159.604921715456
3478,5,14802.172217659107
3478,6,12260.479168384873
3478,7,10559.303050729655
3478,8,13407.229684499309
3478,9,10200.755802640731
3478,10,11013.954934346933
3478,11,14934.88772822298
3478,12,29732.563228238494
501,1,4546.455714285716
501,2,4252.985555555556
501,3,4665.067142857141
501,4,4247.516428571429
501,5,6016.325000000002
501,6,5665.965714285715
501,7,4408.98857142857
501,8,4974.560357142858
501,9,4539.142142857143
501,10,4561.933703703703
501,11,5238.800740740741
501,12,10501.32518518518
520,1,1596.3011538461542
520,2,1422.7628571428572
520,3,1470.578846153846
520,4,1720.3674999999998
520,5,2314.4144
520,6,2053.6875000000005
520,7,1815.7181481481482
520,8,2151.085185185185
520,9,1761.0951851851855
520,10,1920.4814285714288
520,11,2425.236666666666
520,12,3527.851071428571
526,1,2277.3914285714286
526,2,1486.8417647058823
526,3,2233.508363636364
526,4,1903.806923076923
526,5,3440.7248076923065
526,6,3532.347962962962
526,7,1591.176545454545
526,8,2678.249999999999
526,9,2145.234
526,10,2223.8724528301886
526,11,3151.6653703703696
526,12,5205.749411764707
540,1,2476.871481481482
540,2,1683.6318518518515
540,3,2367.1661538461535
540,4,2297.258888888889
540,5,3994.835217391304
540,6,2637.8107407407397
540,7,2160.6484
540,8,2677.1151851851846
540,9,1938.8932142857143
540,10,2354.541923076923
540,11,3273.409285714286
540,12,3695.328846153847
543,1,9514.516235741443
543,2,6147.788544776113
543,3,8497.648859315588
543,4,8268.63743295019
543,5,12145.568689138585
543,6,10768.440380228138
543,7,8451.71494296577
543,8,9978.670912547524
543,9,8064.910496183209
543,10,8188.286477272722
543,11,11884.718339622643
543,12,14848.460413533834
1246,1,9514.516235741443
1246,2,6147.788544776113
1246,3,8497.648859315588
1246,4,8268.63743295019
1246,5,12145.568689138585
1246,6,10768.440380228138
1246,7,8451.71494296577
1246,8,9978.670912547524
1246,9,8064.910496183209
1246,10,8188.286477272722
1246,11,11884.718339622643
1246,12,14848.460413533834
1317,1,9514.516235741443
1317,2,6147.788544776113
1317,3,8497.648859315588
1317,4,8268.63743295019
1317,5,12145.568689138585
1317,6,10768.440380228138
1317,7,8451.71494296577
1317,8,9978.670912547524
1317,9,8064.910496183209
1317,10,8188.286477272722
1317,11,11884.718339622643
1317,12,14848.460413533834
3054,1,9514.516235741443
3054,2,6147.788544776113
3054,3,8497.648859315588
3054,4,8268.63743295019
3054,5,12145.568689138585
3054,6,10768.440380228138
3054,7,8451.71494296577
3054,8,9978.670912547524
3054,9,8064.910496183209
3054,10,8188.286477272722
3054,11,11884.718339622643
3054,12,14848.460413533834
545,1,7459.462037037036
545,2,5949.093269230771
545,3,7567.877547169813
545,4,6742.09173076923
545,5,8895.865925925926
545,6,7266.754814814813
545,7,6291.08679245283
545,8,6672.16127272727
545,9,6364.906226415093
545,10,6303.399090909089
545,11,7985.018703703702
545,12,12356.719999999998
556,1,10706.371666666666
556,2,8323.70875
556,3,10584.065714285713
556,4,11151.558571428573
556,5,16241.086296296293
556,6,14053.106851851848
556,7,10916.97581818182
556,8,12822.591272727273
556,9,10846.73321428571
556,10,11447.548333333332
556,11,15218.928703703708
556,12,26116.63462962962
2649,1,10706.371666666666
2649,2,8323.70875
2649,3,10584.065714285713
2649,4,11151.558571428573
2649,5,16241.086296296293
2649,6,14053.106851851848
2649,7,10916.97581818182
2649,8,12822.591272727273
2649,9,10846.73321428571
2649,10,11447.548333333332
2649,11,15218.928703703708
2649,12,26116.63462962962
561,1,6521.494727272727
561,2,3584.359074074074
561,3,4676.6382142857165
561,4,4374.853571428574
561,5,6334.938181818184
561,6,5389.79690909091
561,7,3767.2614285714303
561,8,5233.52482142857
561,9,3753.2379999999985
561,10,5219.579821428572
561,11,6268.250181818183
561,12,7337.061666666669
1835,1,6521.494727272727
1835,2,3584.359074074074
1835,3,4676.6382142857165
1835,4,4374.853571428574
1835,5,6334.938181818184
1835,6,5389.79690909091
1835,7,3767.2614285714303
1835,8,5233.52482142857
1835,9,3753.2379999999985
1835,10,5219.579821428572
1835,11,6268.250181818183
1835,12,7337.061666666669
566,1,10848.731383018136
566,2,8563.937015861287
566,3,10891.353762848756
566,4,10461.909733187118
566,5,15979.050833027548
566,6,13084.053995593085
566,7,10601.17155033064
566,8,12451.79314275172
566,9,10522.15065393095
566,10,10906.411734806616
566,11,12795.76391304348
566,12,25962.832031024605
1027,1,10848.731383018136
1027,2,8563.937015861287
1027,3,10891.353762848756
1027,4,10461.909733187118
1027,5,15979.050833027548
1027,6,13084.053995593085
1027,7,10601.17155033064
1027,8,12451.79314275172
1027,9,10522.15065393095
1027,10,10906.411734806616
1027,11,12795.76391304348
1027,12,25962.832031024605
1106,1,10848.731383018136
1106,2,8563.937015861287
1106,3,10891.353762848756
1106,4,10461.909733187118
1106,5,15979.050833027548
1106,6,13084.053995593085
1106,7,10601.17155033064
1106,8,12451.79314275172
1106,9,10522.15065393095
1106,10,10906.411734806616
1106,11,12795.76391304348
1106,12,25962.832031024605
1308,1,10848.731383018136
1308,2,8563.937015861287
1308,3,10891.353762848756
1308,4,10461.909733187118
1308,5,15979.050833027548
1308,6,13084.053995593085
1308,7,10601.17155033064
1308,8,12451.79314275172
1308,9,10522.15065393095
1308,10,10906.411734806616
1308,11,12795.76391304348
1308,12,25962.832031024605
2046,1,10848.731383018136
2046,2,8563.937015861287
2046,3,10891.353762848756
2046,4,10461.909733187118
2046,5,15979.050833027548
2046,6,13084.053995593085
2046,7,10601.17155033064
2046,8,12451.79314275172
2046,9,10522.15065393095
2046,10,10906.411734806616
2046,11,12795.76391304348
2046,12,25962.832031024605
2066,1,10848.731383018136
2066,2,8563.937015861287
2066,3,10891.353762848756
2066,4,10461.909733187118
2066,5,15979.050833027548
2066,6,13084.053995593085
2066,7,10601.17155033064
2066,8,12451.79314275172
2066,9,10522.15065393095
2066,10,10906.411734806616
2066,11,12795.76391304348
2066,12,25962.832031024605
2380,1,10848.731383018136
2380,2,8563.937015861287
2380,3,10891.353762848756
2380,4,10461.909733187118
2380,5,15979.050833027548
2380,6,13084.053995593085
2380,7,10601.17155033064
2380,8,12451.79314275172
2380,9,10522.15065393095
2380,10,10906.411734806616
2380,11,12795.76391304348
2380,12,25962.832031024605
2461,1,10848.731383018136
2461,2,8563.937015861287
2461,3,10891.353762848756
2461,4,10461.909733187118
2461,5,15979.050833027548
2461,6,13084.053995593085
2461,7,10601.17155033064
2461,8,12451.79314275172
2461,9,10522.15065393095
2461,10,10906.411734806616
2461,11,12795.76391304348
2461,12,25962.832031024605
2689,1,10848.731383018136
2689,2,8563.937015861287
2689,3,10891.353762848756
2689,4,10461.909733187118
2689,5,15979.050833027548
2689,6,13084.053995593085
2689,7,10601.17155033064
2689,8,12451.79314275172
2689,9,10522.15065393095
2689,10,10906.411734806616
2689,11,12795.76391304348
2689,12,25962.832031024605
2702,1,10848.731383018136
2702,2,8563.937015861287
2702,3,10891.353762848756
2702,4,10461.909733187118
2702,5,15979.050833027548
2702,6,13084.053995593085
2702,7,10601.17155033064
2702,8,12451.79314275172
2702,9,10522.15065393095
2702,10,10906.411734806616
2702,11,12795.76391304348
2702,12,25962.832031024605
2779,1,10848.731383018136
2779,2,8563.937015861287
2779,3,10891.353762848756
2779,4,10461.909733187118
2779,5,15979.050833027548
2779,6,13084.053995593085
2779,7,10601.17155033064
2779,8,12451.79314275172
2779,9,10522.15065393095
2779,10,10906.411734806616
2779,11,12795.76391304348
2779,12,25962.832031024605
2792,1,10848.731383018136
2792,2,8563.937015861287
2792,3,10891.353762848756
2792,4,10461.909733187118
2792,5,15979.050833027548
2792,6,13084.053995593085
2792,7,10601.17155033064
2792,8,12451.79314275172
2792,9,10522.15065393095
2792,10,10906.411734806616
2792,11,12795.76391304348
2792,12,25962.832031024605
2877,1,10848.731383018136
2877,2,8563.937015861287
2877,3,10891.353762848756
2877,4,10461.909733187118
2877,5,15979.050833027548
2877,6,13084.053995593085
2877,7,10601.17155033064
2877,8,12451.79314275172
2877,9,10522.15065393095
2877,10,10906.411734806616
2877,11,12795.76391304348
2877,12,25962.832031024605
2976,1,10848.731383018136
2976,2,8563.937015861287
2976,3,10891.353762848756
2976,4,10461.909733187118
2976,5,15979.050833027548
2976,6,13084.053995593085
2976,7,10601.17155033064
2976,8,12451.79314275172
2976,9,10522.15065393095
2976,10,10906.411734806616
2976,11,12795.76391304348
2976,12,25962.832031024605
2984,1,10848.731383018136
2984,2,8563.937015861287
2984,3,10891.353762848756
2984,4,10461.909733187118
2984,5,15979.050833027548
2984,6,13084.053995593085
2984,7,10601.17155033064
2984,8,12451.79314275172
2984,9,10522.15065393095
2984,10,10906.411734806616
2984,11,12795.76391304348
2984,12,25962.832031024605
3004,1,10848.731383018136
3004,2,8563.937015861287
3004,3,10891.353762848756
3004,4,10461.909733187118
3004,5,15979.050833027548
3004,6,13084.053995593085
3004,7,10601.17155033064
3004,8,12451.79314275172
3004,9,10522.15065393095
3004,10,10906.411734806616
3004,11,12795.76391304348
3004,12,25962.832031024605
3008,1,10848.731383018136
3008,2,8563.937015861287
3008,3,10891.353762848756
3008,4,10461.909733187118
3008,5,15979.050833027548
3008,6,13084.053995593085
3008,7,10601.17155033064
3008,8,12451.79314275172
3008,9,10522.15065393095
3008,10,10906.411734806616
3008,11,12795.76391304348
3008,12,25962.832031024605
3103,1,10848.731383018136
3103,2,8563.937015861287
3103,3,10891.353762848756
3103,4,10461.909733187118
3103,5,15979.050833027548
3103,6,13084.053995593085
3103,7,10601.17155033064
3103,8,12451.79314275172
3103,9,10522.15065393095
3103,10,10906.411734806616
3103,11,12795.76391304348
3103,12,25962.832031024605
3251,1,10848.731383018136
3251,2,8563.937015861287
3251,3,10891.353762848756
3251,4,10461.909733187118
3251,5,15979.050833027548
3251,6,13084.053995593085
3251,7,10601.17155033064
3251,8,12451.79314275172
3251,9,10522.15065393095
3251,10,10906.411734806616
3251,11,12795.76391304348
3251,12,25962.832031024605
3661,1,10848.731383018136
3661,2,8563.937015861287
3661,3,10891.353762848756
3661,4,10461.909733187118
3661,5,15979.050833027548
3661,6,13084.053995593085
3661,7,10601.17155033064
3661,8,12451.79314275172
3661,9,10522.15065393095
3661,10,10906.411734806616
3661,11,12795.76391304348
3661,12,25962.832031024605
572,1,8311.733985507246
572,2,6399.055785714288
572,3,7629.713857142855
572,4,7843.046618705029
572,5,11874.798840579706
572,6,10433.272481751823
572,7,7782.97453900709
572,8,9576.530499999995
572,9,8461.989071428567
572,10,8209.897553956827
572,11,9799.534820143881
572,12,21798.9282857143
575,1,4586.1248148148115
575,2,3501.7989024390254
575,3,4669.9573493975895
575,4,4309.593170731707
575,5,6090.257888198757
575,6,5364.024233128833
575,7,4272.686768292682
575,8,5867.127142857142
575,9,4533.159268292683
575,10,4707.4018518518515
575,11,5652.573734939759
575,12,12082.242590361437
1403,1,4586.1248148148115
1403,2,3501.7989024390254
1403,3,4669.9573493975895
1403,4,4309.593170731707
1403,5,6090.257888198757
1403,6,5364.024233128833
1403,7,4272.686768292682
1403,8,5867.127142857142
1403,9,4533.159268292683
1403,10,4707.4018518518515
1403,11,5652.573734939759
1403,12,12082.242590361437
3371,1,4586.1248148148115
3371,2,3501.7989024390254
3371,3,4669.9573493975895
3371,4,4309.593170731707
3371,5,6090.257888198757
3371,6,5364.024233128833
3371,7,4272.686768292682
3371,8,5867.127142857142
3371,9,4533.159268292683
3371,10,4707.4018518518515
3371,11,5652.573734939759
3371,12,12082.242590361437
588,1,3708.971785714286
588,2,3026.1481481481483
588,3,3638.2492592592603
588,4,3665.317777777778
588,5,5551.3099999999995
588,6,5025.063454545454
588,7,3391.279811320754
588,8,4437.413333333332
588,9,3764.5725925925944
588,10,3632.7816666666677
588,11,4775.533035714287
588,12,8860.287777777778
596,1,7594.872118644071
596,2,6207.199408450703
596,3,7487.938427762046
596,4,7719.274446022737
596,5,12094.783061516464
596,6,9711.169688385258
596,7,7407.738236994216
596,8,9818.508204022999
596,9,7661.788585714289
596,10,7714.3663532763485
596,11,9163.290013908203
596,12,21278.153924581013
876,1,7594.872118644071
876,2,6207.199408450703
876,3,7487.938427762046
876,4,7719.274446022737
876,5,12094.783061516464
876,6,9711.169688385258
876,7,7407.738236994216
876,8,9818.508204022999
876,9,7661.788585714289
876,10,7714.3663532763485
876,11,9163.290013908203
876,12,21278.153924581013
1156,1,7594.872118644071
1156,2,6207.199408450703
1156,3,7487.938427762046
1156,4,7719.274446022737
1156,5,12094.783061516464
1156,6,9711.169688385258
1156,7,7407.738236994216
1156,8,9818.508204022999
1156,9,7661.788585714289
1156,10,7714.3663532763485
1156,11,9163.290013908203
1156,12,21278.153924581013
1186,1,7594.872118644071
1186,2,6207.199408450703
1186,3,7487.938427762046
1186,4,7719.274446022737
1186,5,12094.783061516464
1186,6,9711.169688385258
1186,7,7407.738236994216
1186,8,9818.508204022999
1186,9,7661.788585714289
1186,10,7714.3663532763485
1186,11,9163.290013908203
1186,12,21278.153924581013
1247,1,7594.872118644071
1247,2,6207.199408450703
1247,3,7487.938427762046
1247,4,7719.274446022737
1247,5,12094.783061516464
1247,6,9711.169688385258
1247,7,7407.738236994216
1247,8,9818.508204022999
1247,9,7661.788585714289
1247,10,7714.3663532763485
1247,11,9163.290013908203
1247,12,21278.153924581013
2262,1,7594.872118644071
2262,2,6207.199408450703
2262,3,7487.938427762046
2262,4,7719.274446022737
2262,5,12094.783061516464
2262,6,9711.169688385258
2262,7,7407.738236994216
2262,8,9818.508204022999
2262,9,7661.788585714289
2262,10,7714.3663532763485
2262,11,9163.290013908203
2262,12,21278.153924581013
3284,1,7594.872118644071
3284,2,6207.199408450703
3284,3,7487.938427762046
3284,4,7719.274446022737
3284,5,12094.783061516464
3284,6,9711.169688385258
3284,7,7407.738236994216
3284,8,9818.508204022999
3284,9,7661.788585714289
3284,10,7714.3663532763485
3284,11,9163.290013908203
3284,12,21278.153924581013
3549,1,7594.872118644071
3549,2,6207.199408450703
3549,3,7487.938427762046
3549,4,7719.274446022737
3549,5,12094.783061516464
3549,6,9711.169688385258
3549,7,7407.738236994216
3549,8,9818.508204022999
3549,9,7661.788585714289
3549,10,7714.3663532763485
3549,11,9163.290013908203
3549,12,21278.153924581013
601,1,4513.2981818181825
601,2,3601.9632142857163
601,3,4599.720909090909
601,4,4694.39375
601,5,6930.973392857143
601,6,6098.526250000001
601,7,4194.714107142857
601,8,5591.22909090909
601,9,4112.8862500000005
601,10,4480.081818181819
601,11,5871.715892857143
601,12,11466.99035714285
603,1,6292.413665158368
603,2,5096.15346846847
603,3,6073.067802690578
603,4,5608.3049553571445
603,5,8168.514687499998
603,6,7527.112723214285
603,7,6022.228565022421
603,8,7658.594439461884
603,9,6270.443183856501
603,10,6126.172398190045
603,11,7267.258071748878
603,12,17925.556233183852
1500,1,6292.413665158368
1500,2,5096.15346846847
1500,3,6073.067802690578
1500,4,5608.3049553571445
1500,5,8168.514687499998
1500,6,7527.112723214285
1500,7,6022.228565022421
1500,8,7658.594439461884
1500,9,6270.443183856501
1500,10,6126.172398190045
1500,11,7267.258071748878
1500,12,17925.556233183852
3243,1,6292.413665158368
3243,2,5096.15346846847
3243,3,6073.067802690578
3243,4,5608.3049553571445
3243,5,8168.514687499998
3243,6,7527.112723214285
3243,7,6022.228565022421
3243,8,7658.594439461884
3243,9,6270.443183856501
3243,10,6126.172398190045
3243,11,7267.258071748878
3243,12,17925.556233183852
610,1,5911.258227272724
610,2,5471.002376681612
610,3,6198.083901345286
610,4,6057.135312499998
610,5,8436.728687782801
610,6,7847.912376681612
610,7,6572.547882882878
610,8,8144.211261261256
610,9,6603.152072072071
610,10,6804.783272727269
610,11,8101.07200892857
610,12,19962.41945701357
841,1,5911.258227272724
841,2,5471.002376681612
841,3,6198.083901345286
841,4,6057.135312499998
841,5,8436.728687782801
841,6,7847.912376681612
841,7,6572.547882882878
841,8,8144.211261261256
841,9,6603.152072072071
841,10,6804.783272727269
841,11,8101.07200892857
841,12,19962.41945701357
618,1,3954.589818181818
618,2,2928.6814285714286
618,3,4427.190535714287
618,4,4185.09017857143
618,5,6511.536727272728
618,6,5629.263035714283
618,7,4358.584464285713
618,8,5620.856296296296
618,9,4153.230363636363
618,10,4195.866727272728
618,11,4880.233090909092
618,12,12398.761818181816
620,1,3954.589818181818
620,2,2928.6814285714286
620,3,4427.190535714287
620,4,4185.09017857143
620,5,6511.536727272728
620,6,5629.263035714283
620,7,4358.584464285713
620,8,5620.856296296296
620,9,4153.230363636363
620,10,4195.866727272728
620,11,4880.233090909092
620,12,12398.761818181816
637,1,6438.2912323943665
637,2,5198.248159722223
637,3,6135.070412371133
637,4,5911.156438356164
637,5,9057.87034843206
637,6,6854.62818481848
637,7,5802.817043189366
637,8,7490.901229235879
637,9,5869.536421404679
637,10,6056.996756756754
637,11,7127.75409240924
637,12,13559.598543046357
653,1,6438.2912323943665
653,2,5198.248159722223
653,3,6135.070412371133
653,4,5911.156438356164
653,5,9057.87034843206
653,6,6854.62818481848
653,7,5802.817043189366
653,8,7490.901229235879
653,9,5869.536421404679
653,10,6056.996756756754
653,11,7127.75409240924
653,12,13559.598543046357
2464,1,6438.2912323943665
2464,2,5198.248159722223
2464,3,6135.070412371133
2464,4,5911.156438356164
2464,5,9057.87034843206
2464,6,6854.62818481848
2464,7,5802.817043189366
2464,8,7490.901229235879
2464,9,5869.536421404679
2464,10,6056.996756756754
2464,11,7127.75409240924
2464,12,13559.598543046357
641,1,5864.417142857142
641,2,3690.752857142858
641,3,4227.943703703703
641,4,4024.6096296296287
641,5,7429.644285714285
641,6,6164.931785714286
641,7,4641.473928571429
641,8,6124.410740740739
641,9,5084.555185185185
641,10,5162.851785714286
641,11,5980.6328571428585
641,12,10657.42357142857
645,1,10110.343846153846
645,2,5512.426785714285
645,3,7308.071071428572
645,4,7778.990370370371
645,5,9897.698148148147
645,6,8617.509999999998
645,7,5976.846071428573
645,8,7589.081851851852
645,9,7187.287037037037
645,10,6859.70642857143
645,11,10943.692142857142
645,12,12662.004074074079
646,1,8396.500833333343
646,2,6604.304432989687
646,3,7925.553241379322
646,4,7692.637448275863
646,5,10888.874999999995
646,6,9504.088453608238
646,7,7713.484013840828
646,8,9344.313993055555
646,9,7931.001122112208
646,10,8099.127382550336
646,11,9284.470590163939
646,12,21621.771475409867
678,1,5826.190185185185
678,2,4762.686851851851
678,3,5603.5650000000005
678,4,5600.142545454547
678,5,9171.512452830188
678,6,8035.855714285715
678,7,5582.317777777776
678,8,7788.892678571428
678,9,6218.925555555553
678,10,6459.400925925927
678,11,7158.906296296296
678,12,20560.747037037025
680,1,10041.536346153844
680,2,6249.02625
680,3,7431.5223636363635
680,4,8153.317857142856
680,5,10188.543090909094
680,6,9002.971454545454
680,7,8353.59181818182
680,8,8609.646851851852
680,9,8392.425283018863
680,10,7951.500370370369
680,11,10943.175090909092
680,12,13402.029622641505
2650,1,10041.536346153844
2650,2,6249.02625
2650,3,7431.5223636363635
2650,4,8153.317857142856
2650,5,10188.543090909094
2650,6,9002.971454545454
2650,7,8353.59181818182
2650,8,8609.646851851852
2650,9,8392.425283018863
2650,10,7951.500370370369
2650,11,10943.175090909092
2650,12,13402.029622641505
2745,1,10041.536346153844
2745,2,6249.02625
2745,3,7431.5223636363635
2745,4,8153.317857142856
2745,5,10188.543090909094
2745,6,9002.971454545454
2745,7,8353.59181818182
2745,8,8609.646851851852
2745,9,8392.425283018863
2745,10,7951.500370370369
2745,11,10943.175090909092
2745,12,13402.029622641505
2860,1,10041.536346153844
2860,2,6249.02625
2860,3,7431.5223636363635
2860,4,8153.317857142856
2860,5,10188.543090909094
2860,6,9002.971454545454
2860,7,8353.59181818182
2860,8,8609.646851851852
2860,9,8392.425283018863
2860,10,7951.500370370369
2860,11,10943.175090909092
2860,12,13402.029622641505
683,1,6789.925740740741
683,2,5463.990363636364
683,3,6872.318214285713
683,4,6764.386315789473
683,5,10131.966909090908
683,6,9088.735636363637
683,7,7827.896481481481
683,8,8610.51388888889
683,9,7217.408363636365
683,10,6895.469464285714
683,11,8235.654909090908
683,12,16302.763508771923
685,1,2767.302345679012
685,2,2554.7289024390234
685,3,3032.2196250000006
685,4,2918.028536585366
685,5,4124.420125
685,6,3803.883809523809
685,7,2929.962530120482
685,8,3644.023855421687
685,9,2897.729880952382
