cod_loja,mes,ano,receita
3301,7,2016,5259.242857142856
3301,7,2017,5402.535000000001
3301,8,2016,6634.684285714286
3301,8,2017,8640.205714285714
3301,9,2016,5262.9400000000005
3301,9,2017,6377.087142857144
3301,10,2016,5135.3721428571425
3301,10,2017,5543.025000000001
3301,11,2016,5989.700000000002
3301,11,2017,7793.716923076922
3301,12,2016,14687.475714285714
3301,12,2017,15041.25857142857
3307,1,2016,6112.082857142857
3307,1,2017,5006.16642857143
3307,2,2016,4739.917857142857
3307,2,2017,3682.2869230769234
3307,3,2016,4898.985384615385
3307,3,2017,4465.950000000001
3307,4,2016,4802.383846153845
3307,4,2017,4529.475384615385
3307,5,2016,7472.41857142857
3307,5,2017,7214.420000000001
3307,6,2016,8565.895
3307,6,2017,5752.127857142858
3307,7,2016,5445.375714285715
3307,7,2017,4490.733571428572
3307,8,2016,6047.370000000001
3307,8,2017,4988.833846153846
3307,9,2016,4109.575
3307,9,2017,5119.446428571428
3307,10,2016,4723.5028571428575
3307,10,2017,4935.915714285716
3307,11,2016,6213.695384615384
3307,11,2017,6802.953571428571
3307,12,2016,8937.41642857143
3307,12,2017,7341.032857142857
3316,1,2016,14549.142619047614
3316,1,2017,14776.561707317065
3316,2,2016,10328.886428571423
3316,2,2017,10843.535121951216
3316,3,2016,10279.563095238089
3316,3,2017,11969.089512195118
3316,4,2016,9613.514186046506
3316,4,2017,12172.000731707312
3316,5,2016,14430.985609756093
3316,5,2017,14918.812439024388
3316,6,2016,11028.61390243902
3316,6,2017,12219.979268292682
3316,7,2016,11039.237073170725
3316,7,2017,11333.886829268295
3316,8,2016,12465.826097560972
3316,8,2017,13315.388536585364
3316,9,2016,10820.593414634146
3316,9,2017,11555.141219512187
3316,10,2016,11762.970243902433
3316,10,2017,11949.936249999997
3316,11,2016,14602.311219512185
3316,11,2017,15494.286410256409
3316,12,2016,33487.639756097546
3316,12,2017,33179.84048780489
3344,1,2016,14524.29048780487
3344,1,2017,11439.192
3344,2,2016,8771.125121951223
3344,2,2017,9210.980749999999
3344,3,2016,9194.804146341463
3344,3,2017,9573.269523809524
3344,4,2016,9398.107857142852
3344,4,2017,9045.461904761905
3344,5,2016,17576.02137931034
3344,5,2017,14738.570487804876
3344,6,2016,14404.514285714282
3344,6,2017,11320.668780487802
3344,7,2016,10634.963999999996
3344,7,2017,8757.53707317073
3344,8,2016,12490.697749999998
3344,8,2017,10209.35243902439
3344,9,2016,9425.700999999997
3344,9,2017,9627.702195121949
3344,10,2016,15363.315714285704
3344,10,2017,8656.80731707317
3344,11,2016,18211.5457142857
3344,11,2017,13320.403809523808
3344,12,2016,23204.46238095237
3344,12,2017,19803.813500000007
3450,6,2017,19776.425769230773
3450,7,2017,21979.2769090909
3450,8,2017,24203.256851851842
3450,9,2017,19201.32285714286
3450,10,2017,18347.918676470574
3450,11,2017,23555.04867647057
3450,12,2017,31611.80111111114
3480,6,2017,19776.425769230773
3480,7,2017,21979.2769090909
3480,8,2017,24203.256851851842
3480,9,2017,19201.32285714286
3480,10,2017,18347.918676470574
3480,11,2017,23555.04867647057
3480,12,2017,31611.80111111114
3472,1,2016,15894.717857142858
3472,1,2017,13920.87785714285
3472,2,2016,14905.496428571429
3472,2,2017,12381.83357142857
3472,3,2016,17622.81928571427
3472,3,2017,17168.470714285704
3472,4,2016,17853.177857142848
3472,4,2017,14646.428571428574
3472,5,2016,23636.301428571423
3472,5,2017,24504.974999999988
3472,6,2016,21470.3307142857
3472,6,2017,22258.12357142857
3472,7,2016,18402.085714285702
3472,7,2017,14499.50642857142
3472,8,2016,18697.89999999999
3472,8,2017,16778.173571428564
3472,9,2016,15194.139999999994
3472,9,2017,14884.20499999999
3472,10,2016,18900.149285714284
3472,10,2017,13077.734999999995
3472,11,2016,19060.13142857142
3472,11,2017,17176.245714285706
3472,12,2016,32229.34714285715
3472,12,2017,26256.0
3512,1,2016,12999.258728070174
3512,1,2017,12556.980094562648
3512,2,2016,8039.422757111603
3512,2,2017,9549.802079439254
3512,3,2016,10693.974380530974
3512,3,2017,12098.234627906979
3512,4,2016,11257.372869757184
3512,4,2017,11055.183257918561
3512,5,2016,16358.274866071442
3512,5,2017,16476.787045951856
3512,6,2016,14042.139327354254
3512,6,2017,13584.096510067127
3512,7,2016,11149.86101123596
3512,7,2017,10533.2511409396
3512,8,2016,13585.135124716566
3512,8,2017,13644.18545248869
3512,9,2016,11446.640565610875
3512,9,2017,10874.266363636356
3512,10,2016,12703.72975056692
3512,10,2017,11432.781304347827
3512,11,2016,14317.344096109839
3512,11,2017,16640.953438914046
3512,12,2016,25845.05328703707
3512,12,2017,23671.09940503437
3539,1,2016,12999.258728070174
3539,1,2017,12556.980094562648
3539,2,2016,8039.422757111603
3539,2,2017,9549.802079439254
3539,3,2016,10693.974380530974
3539,3,2017,12098.234627906979
3539,4,2016,11257.372869757184
3539,4,2017,11055.183257918561
3539,5,2016,16358.274866071442
3539,5,2017,16476.787045951856
3539,6,2016,14042.139327354254
3539,6,2017,13584.096510067127
3539,7,2016,11149.86101123596
3539,7,2017,10533.2511409396
3539,8,2016,13585.135124716566
3539,8,2017,13644.18545248869
3539,9,2016,11446.640565610875
3539,9,2017,10874.266363636356
3539,10,2016,12703.72975056692
3539,10,2017,11432.781304347827
3539,11,2016,14317.344096109839
3539,11,2017,16640.953438914046
3539,12,2016,25845.05328703707
3539,12,2017,23671.09940503437
3565,1,2016,12999.258728070174
3565,1,2017,12556.980094562648
3565,2,2016,8039.422757111603
3565,2,2017,9549.802079439254
3565,3,2016,10693.974380530974
3565,3,2017,12098.234627906979
3565,4,2016,11257.372869757184
3565,4,2017,11055.183257918561
3565,5,2016,16358.274866071442
3565,5,2017,16476.787045951856
3565,6,2016,14042.139327354254
3565,6,2017,13584.096510067127
3565,7,2016,11149.86101123596
3565,7,2017,10533.2511409396
3565,8,2016,13585.135124716566
3565,8,2017,13644.18545248869
3565,9,2016,11446.640565610875
3565,9,2017,10874.266363636356
3565,10,2016,12703.72975056692
3565,10,2017,11432.781304347827
3565,11,2016,14317.344096109839
3565,11,2017,16640.953438914046
3565,12,2016,25845.05328703707
3565,12,2017,23671.09940503437
3566,1,2016,12999.258728070174
3566,1,2017,12556.980094562648
3566,2,2016,8039.422757111603
3566,2,2017,9549.802079439254
3566,3,2016,10693.974380530974
3566,3,2017,12098.234627906979
3566,4,2016,11257.372869757184
3566,4,2017,11055.183257918561
3566,5,2016,16358.274866071442
3566,5,2017,16476.787045951856
3566,6,2016,14042.139327354254
3566,6,2017,13584.096510067127
3566,7,2016,11149.86101123596
3566,7,2017,10533.2511409396
3566,8,2016,13585.135124716566
3566,8,2017,13644.18545248869
3566,9,2016,11446.640565610875
3566,9,2017,10874.266363636356
3566,10,2016,12703.72975056692
3566,10,2017,11432.781304347827
3566,11,2016,14317.344096109839
3566,11,2017,16640.953438914046
3566,12,2016,25845.05328703707
3566,12,2017,23671.09940503437
3568,1,2016,12999.258728070174
3568,1,2017,12556.980094562648
3568,2,2016,8039.422757111603
3568,2,2017,9549.802079439254
3568,3,2016,10693.974380530974
3568,3,2017,12098.234627906979
3568,4,2016,11257.372869757184
3568,4,2017,11055.183257918561
3568,5,2016,16358.274866071442
3568,5,2017,16476.787045951856
3568,6,2016,14042.139327354254
3568,6,2017,13584.096510067127
3568,7,2016,11149.86101123596
3568,7,2017,10533.2511409396
3568,8,2016,13585.135124716566
3568,8,2017,13644.18545248869
3568,9,2016,11446.640565610875
3568,9,2017,10874.266363636356
3568,10,2016,12703.72975056692
3568,10,2017,11432.781304347827
3568,11,2016,14317.344096109839
3568,11,2017,16640.953438914046
3568,12,2016,25845.05328703707
3568,12,2017,23671.09940503437
3636,1,2016,12999.258728070174
3636,1,2017,12556.980094562648
3636,2,2016,8039.422757111603
3636,2,2017,9549.802079439254
3636,3,2016,10693.974380530974
3636,3,2017,12098.234627906979
3636,4,2016,11257.372869757184
3636,4,2017,11055.183257918561
3636,5,2016,16358.274866071442
3636,5,2017,16476.787045951856
3636,6,2016,14042.139327354254
3636,6,2017,13584.096510067127
3636,7,2016,11149.86101123596
3636,7,2017,10533.2511409396
3636,8,2016,13585.135124716566
3636,8,2017,13644.18545248869
3636,9,2016,11446.640565610875
3636,9,2017,10874.266363636356
3636,10,2016,12703.72975056692
3636,10,2017,11432.781304347827
3636,11,2016,14317.344096109839
3636,11,2017,16640.953438914046
3636,12,2016,25845.05328703707
3636,12,2017,23671.09940503437
3533,1,2016,14538.923478260871
3533,1,2017,13342.337727272727
3533,2,2016,8490.628714285709
3533,2,2017,10869.003538461538
3533,3,2016,11773.93014492753
3533,3,2017,12948.97393939395
3533,4,2016,11751.572499999995
3533,4,2017,12409.554090909103
3533,5,2016,17061.592714285707
3533,5,2017,18750.03544117647
3533,6,2016,15868.467941176472
3533,6,2017,15522.670735294136
3533,7,2016,11626.556911764701
3533,7,2017,11811.247910447755
3533,8,2016,14907.725223880616
3533,8,2017,15361.373134328343
3533,9,2016,12053.845671641782
3533,9,2017,11646.931470588253
3533,10,2016,13605.14208955226
3533,10,2017,11693.521764705885
3533,11,2016,15801.83484848486
3533,11,2017,18387.250000000022
3533,12,2016,25219.699402985087
3533,12,2017,24045.722121212162
3549,11,2017,13848.214285714286
3549,12,2017,46737.55166666667
3557,1,2016,3212.9111111111106
3557,1,2017,3627.9303846153853
3557,2,2016,2432.9246428571428
3557,2,2017,2713.178148148148
3557,3,2016,3212.6792592592597
3557,3,2017,3704.153571428572
3557,4,2016,2864.829629629629
3557,4,2017,3369.287407407407
3557,5,2016,3766.2799999999993
3557,5,2017,5117.846785714288
3557,6,2016,3336.6234615384606
3557,6,2017,4749.269642857145
3557,7,2016,2914.9999999999995
3557,7,2017,4710.878148148149
3557,8,2016,3872.5374999999995
3557,8,2017,6661.6026923076915
3557,9,2016,3513.577777777778
3557,9,2017,5091.318148148148
3557,10,2016,3419.378928571428
3557,10,2017,4989.524230769231
3557,11,2016,3617.5481481481484
3557,11,2017,5684.717407407409
3557,12,2016,8793.993214285712
3557,12,2017,13476.190384615384
3592,1,2016,12899.3299641577
3592,1,2017,10994.085018450181
3592,2,2016,8051.3121376811605
3592,2,2017,9047.44426470588
3592,3,2016,9261.825036764709
3592,3,2017,10445.453357933577
3592,4,2016,10113.70353383459
3592,4,2017,9947.406420664203
3592,5,2016,13072.395425531911
3592,5,2017,15221.506507352948
3592,6,2016,11129.800071174373
3592,6,2017,12371.949926199259
3592,7,2016,9734.756376306612
3592,7,2017,9938.281245421245
3592,8,2016,11014.365457746475
3592,8,2017,12053.249816176469
3592,9,2016,10231.789347826085
3592,9,2017,11487.607956204374
3592,10,2016,11210.735090909087
3592,10,2017,10870.880401459859
3592,11,2016,12746.094962962961
3592,11,2017,14099.34557971014
3592,12,2016,24338.70667870039
3592,12,2017,23634.919236363658
3593,1,2016,12899.3299641577
3593,1,2017,10994.085018450181
3593,2,2016,8051.3121376811605
3593,2,2017,9047.44426470588
3593,3,2016,9261.825036764709
3593,3,2017,10445.453357933577
3593,4,2016,10113.70353383459
3593,4,2017,9947.406420664203
3593,5,2016,13072.395425531911
3593,5,2017,15221.506507352948
3593,6,2016,11129.800071174373
3593,6,2017,12371.949926199259
3593,7,2016,9734.756376306612
3593,7,2017,9938.281245421245
3593,8,2016,11014.365457746475
3593,8,2017,12053.249816176469
3593,9,2016,10231.789347826085
3593,9,2017,11487.607956204374
3593,10,2016,11210.735090909087
3593,10,2017,10870.880401459859
3593,11,2016,12746.094962962961
3593,11,2017,14099.34557971014
3593,12,2016,24338.70667870039
3593,12,2017,23634.919236363658
3598,1,2016,12899.3299641577
3598,1,2017,10994.085018450181
3598,2,2016,8051.3121376811605
3598,2,2017,9047.44426470588
3598,3,2016,9261.825036764709
3598,3,2017,10445.453357933577
3598,4,2016,10113.70353383459
3598,4,2017,9947.406420664203
3598,5,2016,13072.395425531911
3598,5,2017,15221.506507352948
3598,6,2016,11129.800071174373
3598,6,2017,12371.949926199259
3598,7,2016,9734.756376306612
3598,7,2017,9938.281245421245
3598,8,2016,11014.365457746475
3598,8,2017,12053.249816176469
3598,9,2016,10231.789347826085
3598,9,2017,11487.607956204374
3598,10,2016,11210.735090909087
3598,10,2017,10870.880401459859
3598,11,2016,12746.094962962961
3598,11,2017,14099.34557971014
3598,12,2016,24338.70667870039
3598,12,2017,23634.919236363658
3605,1,2016,12899.3299641577
3605,1,2017,10994.085018450181
3605,2,2016,8051.3121376811605
3605,2,2017,9047.44426470588
3605,3,2016,9261.825036764709
3605,3,2017,10445.453357933577
3605,4,2016,10113.70353383459
3605,4,2017,9947.406420664203
3605,5,2016,13072.395425531911
3605,5,2017,15221.506507352948
3605,6,2016,11129.800071174373
3605,6,2017,12371.949926199259
3605,7,2016,9734.756376306612
3605,7,2017,9938.281245421245
3605,8,2016,11014.365457746475
3605,8,2017,12053.249816176469
3605,9,2016,10231.789347826085
3605,9,2017,11487.607956204374
3605,10,2016,11210.735090909087
3605,10,2017,10870.880401459859
3605,11,2016,12746.094962962961
3605,11,2017,14099.34557971014
3605,12,2016,24338.70667870039
3605,12,2017,23634.919236363658
3608,1,2016,12899.3299641577
3608,1,2017,10994.085018450181
3608,2,2016,8051.3121376811605
3608,2,2017,9047.44426470588
3608,3,2016,9261.825036764709
3608,3,2017,10445.453357933577
3608,4,2016,10113.70353383459
3608,4,2017,9947.406420664203
3608,5,2016,13072.395425531911
3608,5,2017,15221.506507352948
3608,6,2016,11129.800071174373
3608,6,2017,12371.949926199259
3608,7,2016,9734.756376306612
3608,7,2017,9938.281245421245
3608,8,2016,11014.365457746475
3608,8,2017,12053.249816176469
3608,9,2016,10231.789347826085
3608,9,2017,11487.607956204374
3608,10,2016,11210.735090909087
3608,10,2017,10870.880401459859
3608,11,2016,12746.094962962961
3608,11,2017,14099.34557971014
3608,12,2016,24338.70667870039
3608,12,2017,23634.919236363658
3599,1,2016,15392.982962962962
3599,1,2017,10173.746296296296
3599,2,2016,8630.203214285717
3599,2,2017,8305.781200000003
3599,3,2016,10072.719285714285
3599,3,2017,9666.4116
3599,4,2016,10620.901071428574
3599,4,2017,8389.313076923077
3599,5,2016,15713.80407407407
3599,5,2017,12612.742916666662
3599,6,2016,12394.05851851852
3599,6,2017,16597.048461538452
3599,7,2016,10734.161923076925
3599,7,2017,13535.9023076923
3599,8,2016,11936.002962962964
3599,8,2017,16645.326153846152
3599,9,2016,11464.818461538465
3599,9,2017,14856.966153846144
3599,10,2016,11841.04423076923
3599,10,2017,14373.955384615383
3599,11,2016,12123.285384615387
3599,11,2017,10944.459499999999
3599,12,2016,22040.629230769217
3599,12,2017,20949.776153846153
3621,1,2016,11923.41528571428
3621,1,2017,10823.387968750001
3621,2,2016,9509.593142857138
3621,2,2017,8610.817285714282
3621,3,2016,10428.957714285712
3621,3,2017,10258.854428571425
3621,4,2016,10115.120735294115
3621,4,2017,9207.421142857143
3621,5,2016,13086.000999999995
3621,5,2017,13594.089428571424
3621,6,2016,10866.73442857143
3621,6,2017,11648.518428571426
3621,7,2016,9277.049857142856
3621,7,2017,9318.024714285712
3621,8,2016,12520.439857142854
3621,8,2017,13632.98015151515
3621,9,2016,10109.988115942026
3621,9,2017,11047.356153846145
3621,10,2016,10552.086857142847
3621,10,2017,10759.570461538455
3621,11,2016,11882.683285714274
3621,11,2017,11768.29784615384
3621,12,2016,26990.736142857146
1795,1,2016,5409.796486486484
1795,1,2017,4718.471951219512
1795,2,2016,3730.090270270272
1795,2,2017,3946.6890740740732
1795,3,2016,4291.762018348624
1795,3,2017,4995.011944444444
1795,4,2016,4668.480093457941
1795,4,2017,4558.50082568807
1795,5,2016,6721.096388888886
1795,5,2017,6801.391983471073
1795,6,2016,6315.986542056076
1795,6,2017,5726.753719008264
1795,7,2016,4528.324999999999
1795,7,2017,3657.532661290322
1795,8,2016,5335.143211009173
1795,8,2017,5285.384789915967
1795,9,2016,4569.181891891892
1795,9,2017,4753.935083333332
1795,10,2016,5102.091759259256
1795,10,2017,4539.32325
1795,11,2016,6302.217431192658
1795,11,2017,5708.8299166666675
1795,12,2016,9410.189186991865
1795,12,2017,9065.006479999993
13,1,2016,2171.9218518518524
13,1,2017,1338.6569230769232
13,2,2016,1245.9892592592591
13,2,2017,1151.7346153846156
13,3,2016,1580.1066666666668
13,3,2017,1555.142916666667
13,4,2016,1668.5458333333336
13,4,2017,1326.9388888888889
13,5,2016,2263.9350000000004
13,5,2017,2683.682307692308
13,6,2016,2039.5600000000002
13,6,2017,2384.4483999999998
13,7,2016,1663.2240740740742
13,7,2017,1448.8064000000006
13,8,2016,1793.0114814814815
13,8,2017,1858.6616000000001
13,9,2016,1395.1183999999996
13,9,2017,1704.4692307692308
13,10,2016,1736.5404
13,10,2017,1437.75
13,11,2016,1753.6973076923075
13,11,2017,1837.8550000000002
13,12,2016,2783.8653846153848
13,12,2017,3217.0188461538464
272,1,2016,2171.9218518518524
272,1,2017,1338.6569230769232
272,2,2016,1245.9892592592591
272,2,2017,1151.7346153846156
272,3,2016,1580.1066666666668
272,3,2017,1555.142916666667
272,4,2016,1668.5458333333336
272,4,2017,1326.9388888888889
272,5,2016,2263.9350000000004
272,5,2017,2683.682307692308
272,6,2016,2039.5600000000002
272,6,2017,2384.4483999999998
272,7,2016,1663.2240740740742
272,7,2017,1448.8064000000006
272,8,2016,1793.0114814814815
272,8,2017,1858.6616000000001
272,9,2016,1395.1183999999996
272,9,2017,1704.4692307692308
272,10,2016,1736.5404
272,10,2017,1437.75
272,11,2016,1753.6973076923075
272,11,2017,1837.8550000000002
272,12,2016,2783.8653846153848
272,12,2017,3217.0188461538464
21,1,2016,7232.128214285711
21,1,2017,6013.451071428569
21,2,2016,4859.125555555555
21,2,2017,4726.794642857143
21,3,2016,6431.225
21,3,2017,5902.860740740741
21,4,2016,5168.547037037038
21,4,2017,5401.364814814814
21,5,2016,7189.317142857142
21,5,2017,7370.193214285714
21,6,2016,6815.327142857144
21,6,2017,7218.643333333331
21,7,2016,5393.886785714286
21,7,2017,5161.169230769232
21,8,2016,6764.760000000001
21,8,2017,6842.698461538461
21,9,2016,5496.876666666666
21,9,2017,5730.689285714286
21,10,2016,5827.583333333336
21,10,2017,5512.4851851851845
21,11,2016,6584.542592592592
21,11,2017,7104.4635714285705
21,12,2016,11756.728214285713
21,12,2017,10009.217586206893
1089,1,2016,5997.853356164385
1089,1,2017,5242.1689375000005
1089,2,2016,4685.5633082706745
1089,2,2017,4571.422111801243
1089,3,2016,5143.401407407406
1089,3,2017,5522.480248447202
1089,4,2016,5174.236689655168
1089,4,2017,5310.967409638554
1089,5,2016,7839.638445945938
1089,5,2017,8202.668607594935
1089,6,2016,6499.5753020134225
1089,6,2017,7106.8204347826095
1089,7,2016,5148.741986754967
1089,7,2017,5227.676708074535
1089,8,2016,6636.435066666669
1089,8,2017,7381.747329192548
1089,9,2016,5141.4695364238405
1089,9,2017,5821.350186335403
1089,10,2016,5964.951140939598
1089,10,2017,6074.989937500002
1089,11,2016,6403.083708609266
1089,11,2017,7224.877222222223
1089,12,2016,15523.595276073609
1089,12,2017,17448.132732919254
55,1,2016,4758.674107142857
55,1,2017,4097.356727272726
55,2,2016,3653.8796428571427
55,2,2017,3778.6598148148155
55,3,2016,4035.161071428571
55,3,2017,4450.061428571427
55,4,2016,4428.916666666667
55,4,2017,4730.484074074075
55,5,2016,7016.740588235291
55,5,2017,6623.48964285714
55,6,2016,5062.223090909093
55,6,2017,5644.084150943393
55,7,2016,4255.467500000001
55,7,2017,4795.376000000001
55,8,2016,5690.4212962962965
55,8,2017,6309.90462962963
55,9,2016,4143.7283333333335
55,9,2017,4954.811666666668
55,10,2016,4276.869814814815
55,10,2017,5098.257500000002
55,11,2016,4742.432962962958
55,11,2017,5651.47754716981
55,12,2016,10398.52535714285
55,12,2017,12595.515185185177
1226,1,2016,4758.674107142857
1226,1,2017,4097.356727272726
1226,2,2016,3653.8796428571427
1226,2,2017,3778.6598148148155
1226,3,2016,4035.161071428571
1226,3,2017,4450.061428571427
1226,4,2016,4428.916666666667
1226,4,2017,4730.484074074075
1226,5,2016,7016.740588235291
1226,5,2017,6623.48964285714
1226,6,2016,5062.223090909093
1226,6,2017,5644.084150943393
1226,7,2016,4255.467500000001
1226,7,2017,4795.376000000001
1226,8,2016,5690.4212962962965
1226,8,2017,6309.90462962963
1226,9,2016,4143.7283333333335
1226,9,2017,4954.811666666668
1226,10,2016,4276.869814814815
1226,10,2017,5098.257500000002
1226,11,2016,4742.432962962958
1226,11,2017,5651.47754716981
1226,12,2016,10398.52535714285
1226,12,2017,12595.515185185177
73,1,2016,8327.22074074074
73,1,2017,6796.076399999995
73,2,2016,4562.172962962963
73,2,2017,5892.861153846154
73,3,2016,6748.5496296296305
73,3,2017,6736.592142857143
73,4,2016,6002.7674074074075
73,4,2017,6284.264074074072
73,5,2016,9441.351153846153
73,5,2017,10411.621538461539
73,6,2016,7891.461481481482
73,6,2017,9395.261538461535
73,7,2016,6991.023076923073
73,7,2017,6773.668888888888
73,8,2016,8930.196666666665
73,8,2017,8848.806296296294
73,9,2016,6382.338928571429
73,9,2017,7755.306785714281
73,10,2016,8291.797307692308
73,10,2017,6895.693846153847
73,11,2016,9573.173703703706
73,11,2017,10245.323571428575
73,12,2016,13815.47607142857
73,12,2017,15219.788888888885
1151,1,2016,8327.22074074074
1151,1,2017,6796.076399999995
1151,2,2016,4562.172962962963
1151,2,2017,5892.861153846154
1151,3,2016,6748.5496296296305
1151,3,2017,6736.592142857143
1151,4,2016,6002.7674074074075
1151,4,2017,6284.264074074072
1151,5,2016,9441.351153846153
1151,5,2017,10411.621538461539
1151,6,2016,7891.461481481482
1151,6,2017,9395.261538461535
1151,7,2016,6991.023076923073
1151,7,2017,6773.668888888888
1151,8,2016,8930.196666666665
1151,8,2017,8848.806296296294
1151,9,2016,6382.338928571429
1151,9,2017,7755.306785714281
1151,10,2016,8291.797307692308
1151,10,2017,6895.693846153847
1151,11,2016,9573.173703703706
1151,11,2017,10245.323571428575
1151,12,2016,13815.47607142857
1151,12,2017,15219.788888888885
75,1,2016,2030.4735714285714
75,1,2017,1396.7507692307695
75,2,2016,897.4857142857144
75,2,2017,1482.9475
75,3,2016,1519.1258333333335
75,3,2017,1912.029230769231
75,4,2016,1212.123076923077
75,4,2017,2021.7408333333333
75,5,2016,1699.1384615384618
75,5,2017,1846.3614285714286
75,6,2016,1094.5385714285712
75,6,2017,1834.4438461538462
75,7,2016,971.1772727272727
75,7,2017,1796.013076923077
75,8,2016,1024.4753846153847
75,8,2017,1458.2842857142857
75,9,2016,1121.7975
75,9,2017,1193.1323076923077
75,10,2016,1717.2392307692307
75,10,2017,1643.3646153846155
75,11,2016,2424.4376923076925
75,11,2017,2300.2625
75,12,2016,2878.9738461538464
75,12,2017,2052.7507692307695
87,1,2016,3643.8528571428574
87,1,2017,3492.4930769230778
87,2,2016,2736.4842857142858
87,2,2017,2708.5530769230777
87,3,2016,3191.215
87,3,2017,2940.545384615384
87,4,2016,3108.078571428571
87,4,2017,2871.9300000000003
87,5,2016,4882.587692307692
87,5,2017,4827.104999999999
87,6,2016,4174.348571428571
87,6,2017,3801.0814285714296
87,7,2016,2831.8985714285714
87,7,2017,2838.7114285714283
87,8,2016,4376.9292857142855
87,8,2017,4616.364285714286
87,9,2016,3745.376923076923
87,9,2017,3748.1099999999997
87,10,2016,3144.4249999999997
87,10,2017,3009.922142857143
87,11,2016,4184.436428571428
87,11,2017,4229.715
87,12,2016,11007.76142857142
87,12,2017,10467.198571428571
99,1,2016,3561.063571428572
99,1,2017,4884.779230769231
99,2,2016,2857.3928571428573
99,2,2017,4148.267142857143
99,3,2016,3623.674615384615
99,3,2017,5214.234285714286
99,4,2016,3810.4261538461533
99,4,2017,4499.984285714287
99,5,2016,5099.2269230769225
99,5,2017,7567.933076923077
99,6,2016,5239.660714285715
99,6,2017,7469.092142857144
99,7,2016,4084.4500000000003
99,7,2017,6008.074285714285
99,8,2016,5321.409285714287
99,8,2017,6838.062857142858
99,9,2016,4539.32857142857
99,9,2017,4935.929999999999
99,10,2016,4711.783571428573
99,10,2017,5591.834615384615
99,11,2016,5616.941538461539
99,11,2017,6590.776428571429
99,12,2016,14119.909999999994
99,12,2017,17015.477142857133
103,1,2016,7557.00197368421
103,1,2017,6499.146845637578
103,2,2016,4956.255649350646
103,2,2017,5473.252631578946
103,3,2016,5996.933599999996
103,3,2017,6850.969072847679
103,4,2016,6388.655838926176
103,4,2017,6965.096644295303
103,5,2016,9619.920526315784
103,5,2017,10881.987702702701
103,6,2016,8131.018954248362
103,6,2017,8971.44164473684
103,7,2016,6687.283774834437
103,7,2017,6642.0304000000015
103,8,2016,8193.182364864862
103,8,2017,8228.441333333332
103,9,2016,6538.678807947018
103,9,2017,7049.163006535953
103,10,2016,7303.4510135135115
103,10,2017,6442.397763157889
103,11,2016,7918.093377483441
103,11,2017,8434.087466666666
103,12,2016,14419.564870129872
103,12,2017,14449.925751633991
106,1,2016,4681.8287272727275
106,1,2017,4482.056296296295
106,2,2016,3834.3789090909086
106,2,2017,4146.898269230769
106,3,2016,5006.843653846155
106,3,2017,4983.580188679246
106,4,2016,5390.206603773585
106,4,2017,4537.551296296298
106,5,2016,7419.039629629626
106,5,2017,7733.964363636361
106,6,2016,6926.154107142859
106,6,2017,6749.544259259257
106,7,2016,5044.244999999998
106,7,2017,4829.709245283018
106,8,2016,5990.306363636362
106,8,2017,6018.815471698113
106,9,2016,4911.1543396226425
106,9,2017,4570.9141071428585
106,10,2016,4861.104150943397
106,10,2017,4624.708846153845
106,11,2016,5951.133076923079
106,11,2017,6060.909423076925
106,12,2016,11563.265636363638
106,12,2017,12274.402884615383
117,1,2016,12765.933035714286
117,1,2017,11377.247058823526
117,2,2016,9943.58517857143
117,2,2017,10121.646226415092
117,3,2016,11854.366727272725
117,3,2017,12236.896111111108
117,4,2016,12161.021228070173
117,4,2017,11492.454736842106
117,5,2016,17500.094629629617
117,5,2017,16967.952545454536
117,6,2016,14311.362105263157
117,6,2017,14465.388771929825
117,7,2016,11152.405178571425
117,7,2017,11528.827818181813
117,8,2016,12257.147241379309
117,8,2017,13417.54947368421
117,9,2016,10822.449454545453
117,9,2017,12043.474545454545
117,10,2016,12034.113214285708
117,10,2017,11348.525892857142
117,11,2016,14918.983571428562
117,11,2017,14376.634999999993
117,12,2016,25441.091886792437
117,12,2017,21449.38749999999
1598,1,2016,3139.272692307692
1598,1,2017,2449.3282051282054
1598,2,2016,2555.987236842106
1598,2,2017,2325.7482432432435
1598,3,2016,2894.6649999999995
1598,3,2017,2651.9267088607594
1598,4,2016,2553.279012345679
1598,4,2017,2741.00054054054
1598,5,2016,3514.3057142857133
1598,5,2017,3623.5653947368423
1598,6,2016,3071.745128205129
1598,6,2017,3256.3734615384615
1598,7,2016,2864.984545454545
1598,7,2017,2787.9687179487178
1598,8,2016,3297.373896103895
1598,8,2017,3171.086172839506
1598,9,2016,2808.120921052631
1598,9,2017,2718.159746835443
1598,10,2016,2828.3628571428567
1598,10,2017,2719.7665333333334
1598,11,2016,3656.927012987013
1598,11,2017,4097.254342105263
1598,12,2016,8044.296999999996
1598,12,2017,8082.584878048779
220,1,2016,9452.013956043957
220,1,2017,8971.382282608698
220,2,2016,7338.908186813183
220,2,2017,7106.028564102567
220,3,2016,8569.758846153847
220,3,2017,8745.15178571428
220,4,2016,8706.571546391744
220,4,2017,8402.87676923077
220,5,2016,12263.762385786797
220,5,2017,12395.038520408158
220,6,2016,10060.177061855671
220,6,2017,10285.175918367348
220,7,2016,8711.349072164943
220,7,2017,8465.274999999994
220,8,2016,10440.595257731957
220,8,2017,11222.187656250006
220,9,2016,8319.208871794874
220,9,2017,9107.698062827221
220,10,2016,9311.38615384615
