cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,0
1839,-1,-1,,FEATURE_02_VALUE_06,False,30.3,FEATURE_05_VALUE_03,1,0.136647937171823,0.12423073738722099,10.93761571,4.96216350328743,,,,,,,,,0
1840,3551900001001,3551900,,FEATURE_02_VALUE_04,False,30.68,FEATURE_05_VALUE_03,2,0.188523042729739,0.183745317232202,6.67488708,5.950255861002019,,,,,,,,,6
1841,3506003005012,3506003,,FEATURE_02_VALUE_03,False,37.45,FEATURE_05_VALUE_06,4,0.14391673644868302,0.144631783912435,201.53011522,3.26982604525439,,,,,,,,,27
1844,2802304001001,2802304,,FEATURE_02_VALUE_04,False,29.79,FEATURE_05_VALUE_03,3,0.368219432301126,0.3700942767327461,4.10729541,6.64584302518775,,,,,,,,,18
1845,1100205004012,1100205,,FEATURE_02_VALUE_02,True,30.0,FEATURE_05_VALUE_03,3,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,,,,,,,,,11
1846,4211900003005,4211900,,FEATURE_02_VALUE_03,False,36.15,FEATURE_05_VALUE_05,22,0.133367965306623,0.132701362310555,71.58376581,1.2671621270583502,,,88.0,86.6,100.0,100.0,96.7,92.7,14
1847,1506807005001,1506807,,FEATURE_02_VALUE_02,False,25.0,FEATURE_05_VALUE_05,7,0.18250526785071106,0.179139846770707,92.24230632,2.05114180226993,,,,,,,,,5
1848,1508001003002,1508001,,FEATURE_02_VALUE_04,False,23.25,FEATURE_05_VALUE_03,3,0.134789271570356,0.144604949916263,14.83030027,1.65409554055842,,,,,,,,,5
1849,4209102005006,4209102,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,50.5,FEATURE_05_VALUE_05,38,0.146729639879962,0.15623974713747302,283.94443252,1.4231051799249699,,,99.6,91.1,100.0,100.0,78.1,88.9,14
1850,2920502001001,2920502,,FEATURE_02_VALUE_04,False,24.75,FEATURE_05_VALUE_03,3,0.123647601856241,0.11390467967644198,6.10576071,4.2103490379352495,,,,,,,,,10
1852,3137601003002,3137601,,FEATURE_02_VALUE_06,False,40.53,FEATURE_05_VALUE_03,3,0.107871270969554,0.10426105196934801,23.6514268,3.34616028107746,,,,,,,,,16
1854,3167202005009,3167202,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,29.3,FEATURE_05_VALUE_06,4,0.15414754977891798,0.15484235273357902,95.74349095,1.7233431133055,,,,,,,,,16
1855,4127106003002,4127106,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.5,FEATURE_05_VALUE_06,4,0.221791027527555,0.221040979301119,28.75344567,2.6382091836061696,,,,,,,,,1
1856,3118601005010,3118601,,FEATURE_02_VALUE_02,False,80.0,FEATURE_05_VALUE_05,11,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,,,100.0,81.3,100.0,100.0,96.8,89.1,8
1857,3550308005171,3550308,,FEATURE_02_VALUE_03,True,62.8,FEATURE_05_VALUE_05,10,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,93.4,100.0,100.0,99.6,98.8,6
1859,2407401001001,2407401,,FEATURE_02_VALUE_04,False,20.25,FEATURE_05_VALUE_03,2,0.20516951587687998,0.191001839114313,2.29130685,11.4863312657937,,,,,,,,,12
1860,2312908003004,2312908,,FEATURE_02_VALUE_06,False,34.5,FEATURE_05_VALUE_03,6,0.146195373797608,0.127290327598246,73.35771862,2.4782410436368703,,,,,,,,,21
1864,3502804003011,3502804,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,4.0,FEATURE_05_VALUE_02,2,0.137707582209606,0.13246453129230001,90.7750688,3.63151532758862,,,,,,,,,27
1865,4106902005042,4106902,,FEATURE_02_VALUE_04,True,28.88,FEATURE_05_VALUE_03,3,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,,1
1866,1400100005003,1400100,,FEATURE_02_VALUE_02,False,34.48,FEATURE_05_VALUE_03,4,0.21985304588906102,0.233171305073505,215.88556691,2.18263000679733,,,,,,,,,29
1867,5208707005025,5208707,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,49.0,FEATURE_05_VALUE_05,7,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,,,96.7,87.8,100.0,100.0,69.0,84.9,3
1868,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,44.0,FEATURE_05_VALUE_03,7,0.207150935969518,0.213091115220355,52.87583827,1.60366062264796,,,,,,,,,0
1870,5208707005007,5208707,,FEATURE_02_VALUE_03,False,43.36,FEATURE_05_VALUE_03,5,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,,,,,,,,,3
1871,4108403003002,4108403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,25.25,FEATURE_05_VALUE_06,3,0.265635539897716,0.278314511550629,34.234552,2.31216545856021,,,,,,,,,1
1873,3550308005173,3550308,,FEATURE_02_VALUE_02,True,51.27,FEATURE_05_VALUE_05,15,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,,6
1875,3519402001001,3519402,,FEATURE_02_VALUE_06,False,25.8,FEATURE_05_VALUE_03,2,0.18463145225373398,0.181666126738905,5.398813,8.43099232779698,,,,,,,,,27
1876,-1,-1,,FEATURE_02_VALUE_03,False,38.23,FEATURE_05_VALUE_03,5,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,,,,,,,,,0
1877,3167202005008,3167202,,FEATURE_02_VALUE_06,False,46.1,FEATURE_05_VALUE_05,7,0.15414754977891798,0.15484235273357902,95.74349095,1.7233431133055,,,,,,,,,16
1878,2923209001001,2923209,,FEATURE_02_VALUE_04,False,21.3,FEATURE_05_VALUE_03,2,0.18992953999936,0.190606903037721,2.55077951,8.781944322473,,,,,,,,,10
1879,5103353001001,5103353,,FEATURE_02_VALUE_04,False,27.83,FEATURE_05_VALUE_03,3,0.358470744190858,0.339859993726592,7.00662611,3.5287060235011802,,,100.0,95.0,100.0,100.0,69.9,88.2,15
1880,5103403005005,5103403,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,35.9,FEATURE_05_VALUE_03,6,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,,,,,,,,,15
1881,3511409001001,3511409,,FEATURE_02_VALUE_02,False,37.08,FEATURE_05_VALUE_03,3,0.17749983733383104,0.163308408599356,7.83572375,10.466272437071499,,,,,,,,,27
1883,3529005005004,3529005,,FEATURE_02_VALUE_06,False,30.59,FEATURE_05_VALUE_06,2,0.20066149776019604,0.201697063810708,101.77071788,5.603303362844059,,,,,,,,,19
1884,2504801001001,2504801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,2,0.18987621653277498,0.20272205073638197,5.16422822,6.48971380362126,,,,,,,,,23
1886,2412500001001,2412500,,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,4,0.19987438635431898,0.180734264533353,6.37273957,8.59328005499699,,,,,,,,,12
1887,3545803003005,3545803,,FEATURE_02_VALUE_03,False,29.35,FEATURE_05_VALUE_06,4,0.18165982132119599,0.17793854192416197,90.26162259,3.15558617642882,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,79.7,0.0,100.0,32.5,68.8,6
1888,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,14.6,FEATURE_05_VALUE_06,4,0.20949501049637198,0.22247544692786303,112.94164683,2.2876751501286803,,,,,,,,,0
1889,3522109003005,3522109,,FEATURE_02_VALUE_04,False,34.1,FEATURE_05_VALUE_06,2,0.18502590110102898,0.180884580988462,36.95095805,2.07852674024651,,,,,,,,,19
1891,4314407004020,4314407,,FEATURE_02_VALUE_02,False,20.0,FEATURE_05_VALUE_06,4,0.18878349940585998,0.19471789232421696,120.40311983,2.04157224395038,,,,,,,,,9
1892,2613404001001,2613404,,FEATURE_02_VALUE_02,False,21.67,FEATURE_05_VALUE_03,2,0.141745435416857,0.16188956915146901,6.27009756,4.9176297024834,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,2
1893,4207650001001,4207650,,FEATURE_02_VALUE_04,False,6.0,FEATURE_05_VALUE_06,1,0.12101182062528301,0.131514106048759,2.04031204,11.334013374135802,,,,,,,,,14
1894,3201308005006,3201308,,FEATURE_02_VALUE_06,False,35.0,FEATURE_05_VALUE_03,3,0.118748745112078,0.110059743182675,148.70348692,1.30957931074222,,,,,,,,,20
1895,4313706003002,4313706,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,24.1,FEATURE_05_VALUE_03,2,0.163417198377467,0.168720551468447,10.48211487,5.7185337679419,,,,,,,,,9
1897,1100205004017,1100205,,FEATURE_02_VALUE_02,True,27.0,FEATURE_05_VALUE_06,6,0.26509967780868304,0.254715018647376,228.91880147,2.18797489000454,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,,11
1898,-1,-1,,FEATURE_02_VALUE_03,True,35.51,FEATURE_05_VALUE_01,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,83.7,90.4,100.0,75.0,86.1,85.3,0
1900,2801207001001,2801207,,FEATURE_02_VALUE_02,False,24.38,FEATURE_05_VALUE_03,4,0.291949536068596,0.26161446797180204,5.98536349,3.53619293468652,FEATURE_11_VALUE_04,FEATURE_12_VALUE_02,,,,,,,18
1902,2504603001001,2504603,,FEATURE_02_VALUE_04,False,28.53,FEATURE_05_VALUE_03,1,0.101557578651284,0.0564022527312486,6.56651557,4.17101147028154,,,,,,,,,23
1903,3106200005046,3106200,,FEATURE_02_VALUE_06,True,31.64,FEATURE_05_VALUE_03,5,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,,,,,,,,,8
1904,3552205005003,3552205,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,36.18,FEATURE_05_VALUE_03,2,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,,6
1905,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,12.81,FEATURE_05_VALUE_05,3,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,,0
1906,-1,-1,,FEATURE_02_VALUE_02,False,23.68,FEATURE_05_VALUE_01,3,0.14705985653789902,0.13863677873888097,222.33668762,1.61935976992136,,,,,,,,,0
1907,3550308005261,3550308,,FEATURE_02_VALUE_03,True,27.77,FEATURE_05_VALUE_06,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1908,3301702005000,3301702,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.0,FEATURE_05_VALUE_02,3,0.0983988290578631,0.0894600495753896,240.35104721,0.792995358711451,,,,,,,,,4
1909,3550308005082,3550308,,FEATURE_02_VALUE_06,True,27.3,FEATURE_05_VALUE_03,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1910,5002704005003,5002704,,FEATURE_02_VALUE_03,False,30.65,FEATURE_05_VALUE_02,4,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,,,100.0,74.3,100.0,100.0,51.6,78.2,26
1911,3529005005009,3529005,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,20.03,FEATURE_05_VALUE_06,4,0.20066149776019604,0.201697063810708,101.77071788,5.603303362844059,,,,,,,,,19
1912,3302007003005,3302007,,FEATURE_02_VALUE_04,False,29.09,FEATURE_05_VALUE_03,2,0.1361292183101,0.11944317487634501,30.99843858,2.5179825923470096,,,,,,,,,4
1913,2919553003002,2919553,,FEATURE_02_VALUE_06,False,8.0,FEATURE_05_VALUE_06,2,0.0983988290578631,0.0894600495753896,31.90414589,3.7896970768803198,,,,,,,,,10
1914,2412005003004,2412005,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,22.85,FEATURE_05_VALUE_06,4,0.19903621995711399,0.18683101061745103,33.37885691,2.03541624262162,,,,,,,,,12
1915,3550308005078,3550308,,FEATURE_02_VALUE_02,True,42.04,FEATURE_05_VALUE_03,1,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1916,3550308005003,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,41.72,FEATURE_05_VALUE_05,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,85.6,100.0,100.0,78.5,90.0,6
1917,2704807001001,2704807,,FEATURE_02_VALUE_04,False,23.89,FEATURE_05_VALUE_03,2,0.24626398221326198,0.23622233267470397,3.72880323,7.31796560556165,,,,,,,,,22
1920,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,9.0,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,41.09666756,2.38140598209183,,,,,,,,,0
1921,3509502005016,3509502,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,11.54,FEATURE_05_VALUE_06,2,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,,,,,,,,,27
1922,3518701005008,3518701,,FEATURE_02_VALUE_06,False,45.45,FEATURE_05_VALUE_03,6,0.16728186212309398,0.16072041411994198,134.8093818,1.9278347203033102,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,97.1,66.7,100.0,100.0,98.5,27
1923,3552205005003,3552205,,FEATURE_02_VALUE_06,True,26.93,FEATURE_05_VALUE_03,2,0.20810473940074697,0.193996955600903,334.69777355,4.34163049933403,,,,,,,,,6
1924,3106705005013,3106705,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,8.1,FEATURE_05_VALUE_06,3,0.107871270969554,0.10426105196934801,166.25114252,1.43779040370758,,,,,,,,,8
1925,2512705001001,2512705,,FEATURE_02_VALUE_02,False,27.2,FEATURE_05_VALUE_03,2,0.152180182221832,0.162579286031376,6.39847747,5.22220481487284,,,,,,,,,23
1926,4203808003002,4203808,,FEATURE_02_VALUE_04,False,8.0,FEATURE_05_VALUE_06,1,0.21148289946870003,0.202998281327436,19.15982096,7.381708127260651,,,,,,,,,14
1928,3155801001001,3155801,,FEATURE_02_VALUE_04,False,21.89,FEATURE_05_VALUE_03,3,0.122070233670876,0.11525307372817802,5.11701664,5.57444673616144,,,,,,,,,16
1929,4304705003002,4304705,,FEATURE_02_VALUE_06,False,25.3,FEATURE_05_VALUE_03,3,0.163417198377467,0.168720551468447,29.24259386,3.22377859088638,,,,,,,,,9
1931,3304524003005,3304524,,FEATURE_02_VALUE_04,False,25.28,FEATURE_05_VALUE_03,3,0.136647937171823,0.12423073738722099,53.90634967,1.5154270473419398,,,,,,,,,4
1932,3554003003001,3554003,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,15.0,FEATURE_05_VALUE_06,7,0.17939524335229198,0.17404819841205404,52.12947988,2.57109065665655,,,,,,,,,6
1934,2111300005004,2111300,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,15.0,FEATURE_05_VALUE_01,2,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,,,,,,,,,17
1935,3550308005172,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,26.53,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1936,3541406005001,3541406,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,11.78,FEATURE_05_VALUE_06,2,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,,,,,,,,,6
1937,3523107005006,3523107,,FEATURE_02_VALUE_03,False,47.19,FEATURE_05_VALUE_03,8,0.21676335025073104,0.21158341309842102,105.25478381,1.9841213602002299,,,67.2,57.8,0.0,100.0,81.7,74.9,19
1938,3510500003006,3510500,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,31.15,FEATURE_05_VALUE_03,3,0.18830545180480604,0.18658544601520002,51.49758783,3.529920488541,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,27
1939,3110301001001,3110301,,FEATURE_02_VALUE_04,False,22.3,FEATURE_05_VALUE_03,4,0.17982119782298397,0.17136031741806898,2.65317729,6.9463739927757695,,,,,,,,,8
1940,2307304005019,2307304,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,30.0,FEATURE_05_VALUE_06,7,0.192293749165163,0.18450477976677498,107.43711552,2.25545255655547,,,66.7,76.9,66.7,50.0,99.0,78.4,21
1941,3522406003003,3522406,,FEATURE_02_VALUE_06,False,20.32,FEATURE_05_VALUE_06,5,0.20958332173239802,0.20318984217118805,27.33159539,3.23589688275267,,,,,,,,,19
1942,3203205003005,3203205,,FEATURE_02_VALUE_06,False,29.73,FEATURE_05_VALUE_03,3,0.17026722178489498,0.163165190161227,63.36168263,1.83304615610221,,,,,,,,,20
1943,-1,-1,,FEATURE_02_VALUE_04,False,32.94,FEATURE_05_VALUE_05,2,0.1361292183101,0.11944317487634501,30.99843858,2.5179825923470096,,,,,,,,,0
1945,5300108005011,5300108,,FEATURE_02_VALUE_06,True,37.74,FEATURE_05_VALUE_05,2,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
1946,3554102003007,3554102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,13.63,FEATURE_05_VALUE_06,2,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,,6
1947,4203808003001,4203808,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,7.2,FEATURE_05_VALUE_06,1,0.21148289946870003,0.202998281327436,19.15982096,7.381708127260651,,,,,,,,,14
1948,4313060001001,4313060,,FEATURE_02_VALUE_04,False,24.45,FEATURE_05_VALUE_03,2,0.116197735939536,0.117093552085394,7.17787606,9.98253057149988,,,,,,,,,9
1950,2313807001001,2313807,,FEATURE_02_VALUE_06,False,24.37,FEATURE_05_VALUE_03,3,0.206992097803344,0.0394131832704557,5.63226665,4.7156465151372196,,,,,,,,,21
1951,3304557005169,3304557,,FEATURE_02_VALUE_06,True,36.92,FEATURE_05_VALUE_06,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,,,,,,,4
1952,2211001003016,2211001,,FEATURE_02_VALUE_03,False,25.33,FEATURE_05_VALUE_06,9,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,,,96.2,86.0,100.0,100.0,89.7,93.1,7
1953,2603504001001,2603504,,FEATURE_02_VALUE_02,False,28.0,FEATURE_05_VALUE_03,3,0.09465288044871001,0.10230888901108301,6.50615383,5.46687076317516,,,,,,,,,2
1954,4204202003006,4204202,,FEATURE_02_VALUE_06,False,26.69,FEATURE_05_VALUE_06,5,0.20103299819073497,0.21298497779171602,91.06040434,3.88736363857237,,,,,,,,,14
1955,-1,-1,,FEATURE_02_VALUE_03,True,19.25,FEATURE_05_VALUE_03,7,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,0
1956,2402006003003,2402006,,FEATURE_02_VALUE_04,False,25.42,FEATURE_05_VALUE_03,6,0.164472650787786,0.13458759656957,28.43410205,2.97357974397478,,,,,,,,,12
1957,4204202003010,4204202,,FEATURE_02_VALUE_06,False,26.26,FEATURE_05_VALUE_06,4,0.20103299819073497,0.21298497779171602,91.06040434,3.88736363857237,,,,,,,,,14
1958,3550308005134,3550308,,FEATURE_02_VALUE_02,True,32.0,FEATURE_05_VALUE_06,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,,,,,,,6
1959,3534708003003,3534708,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,10.04,FEATURE_05_VALUE_06,2,0.167444484347312,0.15259561510237699,51.77729692,4.533831450281999,,,,,,,,,19
1960,3547502003001,3547502,,FEATURE_02_VALUE_04,False,43.25,FEATURE_05_VALUE_03,4,0.19144279720493104,0.18346116273752,12.91561615,7.2721983855719605,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,6
1961,2923100001001,2923100,,FEATURE_02_VALUE_02,False,23.1,FEATURE_05_VALUE_03,15,0.11870421430821301,0.104119316506745,4.81348668,3.72897788716113,,,,,,,,,10
1962,4106902005008,4106902,,FEATURE_02_VALUE_03,True,33.0,FEATURE_05_VALUE_06,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,,1
1963,5205109003004,5205109,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,12.0,FEATURE_05_VALUE_05,2,0.17925509717378502,0.168829193897496,41.92310861,4.05116622947831,,,,,,,,,3
1964,3118601005012,3118601,,FEATURE_02_VALUE_02,False,39.34,FEATURE_05_VALUE_03,3,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,,,,,,,,,8
1965,4315602004005,4315602,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,27.11,FEATURE_05_VALUE_03,6,0.171106774162212,0.17997676771848298,89.51097421,2.88655826036756,,,,,,,,,9
1966,4115200004013,4115200,,FEATURE_02_VALUE_02,False,77.06,FEATURE_05_VALUE_03,9,0.149256821995988,0.155121866537068,221.80671183,4.27740748848245,,,88.0,91.6,100.0,100.0,58.1,80.2,1
1967,-1,-1,,FEATURE_02_VALUE_04,False,8.0,FEATURE_05_VALUE_06,6,0.173184354672034,0.180092937941626,71.33892535,1.5394562640475402,,,,,,,,,0
1968,3300704003003,3300704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.4,FEATURE_05_VALUE_03,3,0.12597824352472098,0.12265527954931099,53.9940172,2.87837429419864,,,,,,,,,4
1969,2803302001001,2803302,,FEATURE_02_VALUE_04,False,21.39,FEATURE_05_VALUE_03,4,0.267955513043964,0.240779230525667,3.59170469,5.46806649168854,,,,,,,,,18
1970,4316808003006,4316808,,FEATURE_02_VALUE_04,False,23.44,FEATURE_05_VALUE_06,5,0.172953691320928,0.186006674820383,62.00248615,3.17248818248152,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,,9
1971,-1,-1,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,True,41.88,FEATURE_05_VALUE_06,4,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,,,,,,,,,0
1972,2933307005003,2933307,,FEATURE_02_VALUE_02,False,30.17,FEATURE_05_VALUE_03,3,0.134654243381425,0.131481348728959,116.19405798,2.9134982373335694,,,,,,,,,10
1973,3549805005001,3549805,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,7.2,FEATURE_05_VALUE_06,3,0.18463145225373398,0.181666126738905,255.56678459,2.4856060811482594,,,,,,,,,6
1974,5221403003005,5221403,,FEATURE_02_VALUE_06,True,26.86,FEATURE_05_VALUE_03,2,0.19089644321124496,0.17942305290278895,41.57618502,2.55419142813357,,,,,,,,,3
1975,5208707005030,5208707,,FEATURE_02_VALUE_03,False,23.42,FEATURE_05_VALUE_06,8,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,,,100.0,89.5,50.0,100.0,94.6,94.7,3
1976,-1,-1,,FEATURE_02_VALUE_03,False,24.81,FEATURE_05_VALUE_06,6,0.19089644321124496,0.17942305290278895,214.68050035,1.34122741468836,,,,,,,,,0
1977,3106200005026,3106200,,FEATURE_02_VALUE_02,True,30.64,FEATURE_05_VALUE_06,4,0.107871270969554,0.10426105196934801,1264.09381207,3.15677125436104,,,,,,,,,8
1978,4315602004004,4315602,,FEATURE_02_VALUE_06,False,24.09,FEATURE_05_VALUE_06,4,0.171106774162212,0.17997676771848298,89.51097421,2.88655826036756,,,,,,,,,9
1979,3504503003004,3504503,,FEATURE_02_VALUE_02,False,45.18,FEATURE_05_VALUE_03,5,0.17749983733383104,0.163308408599356,42.45280875,2.26282740283985,,,77.0,90.4,100.0,50.0,99.5,84.1,27
1980,3534708003004,3534708,,FEATURE_02_VALUE_02,False,36.1,FEATURE_05_VALUE_03,5,0.167444484347312,0.15259561510237699,51.77729692,4.533831450281999,,,100.0,90.8,100.0,100.0,100.0,98.6,19
1981,4321907003001,4321907,,FEATURE_02_VALUE_06,False,19.79,FEATURE_05_VALUE_03,2,0.145171018220952,0.163623541991803,10.19060426,8.11457783908792,,,,,,,,,9
1983,-1,-1,,FEATURE_02_VALUE_02,False,23.32,FEATURE_05_VALUE_03,2,0.141745435416857,0.16188956915146901,6.71259744,4.42654154309238,,,,,,,,,0
1985,3550308005105,3550308,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,True,6.0,FEATURE_05_VALUE_06,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1987,2111300005006,2111300,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,43.5,FEATURE_05_VALUE_03,7,0.164088694749955,0.16478971361925399,507.68059102,2.14174037823135,,,,,,,,,17
1988,5003702005009,5003702,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,29.46,FEATURE_05_VALUE_06,3,0.198313984704114,0.21870278153009198,110.60529943,2.3488514116597004,,,,,,,,,26
1989,2933307005001,2933307,,FEATURE_02_VALUE_02,False,43.36,FEATURE_05_VALUE_03,3,0.134654243381425,0.131481348728959,116.19405798,2.9134982373335694,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,,10
1991,3546405003002,3546405,,FEATURE_02_VALUE_02,False,35.0,FEATURE_05_VALUE_06,4,0.167444484347312,0.15259561510237699,20.62962867,4.28880835459867,,,,,,,,,6
1993,3541505003002,3541505,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,8.64,FEATURE_05_VALUE_06,4,0.205248505636395,0.196880148618927,17.37577732,5.07524043951582,,,,,,,,,6
1994,5103254001001,5103254,,FEATURE_02_VALUE_04,False,27.23,FEATURE_05_VALUE_03,4,0.0983988290578631,0.0894600495753896,8.08541942,2.9784065524944197,,,,,,,,,15
1995,5103403005011,5103403,,FEATURE_02_VALUE_03,False,25.62,FEATURE_05_VALUE_06,6,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,,,,,,,,,15
1996,3550308005251,3550308,,FEATURE_02_VALUE_03,True,30.23,FEATURE_05_VALUE_06,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1997,3554102003009,3554102,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.0,FEATURE_05_VALUE_06,2,0.157930803400635,0.159030009934577,131.69543389,3.63839632720429,,,,,,,,,6
1998,3548906005012,3548906,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,11.55,FEATURE_05_VALUE_06,5,0.21748857969098398,0.208620239795471,118.65689387,2.4856145060462596,,,,,,,,,6
1999,3525706003002,3525706,FEATURE_01_VALUE_03,FEATURE_02_VALUE_04,False,8.05,FEATURE_05_VALUE_06,3,0.18463145225373398,0.181666126738905,16.16420721,5.6277787157409,,,,,,,,,19
2000,5103403005011,5103403,,FEATURE_02_VALUE_03,False,27.34,FEATURE_05_VALUE_06,5,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,FEATURE_11_VALUE_04,FEATURE_12_VALUE_02,,,,,,,15
2001,2704302004007,2704302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,59.86,FEATURE_05_VALUE_05,10,0.18825544276392497,0.19117935727112195,461.35374554,3.45244941421798,,,100.0,94.7,100.0,100.0,96.2,97.7,22
2002,2704302004019,2704302,,FEATURE_02_VALUE_03,False,17.0,FEATURE_05_VALUE_06,3,0.18825544276392497,0.19117935727112195,461.35374554,3.45244941421798,,,,,,,,,22
